piste,nimi,x_gk25,y_gk25,suunta,aika,vuosi,ha,pa,ka,ra,la,mp,rv,autot
D09,POHJOISESPLANADI,25496725,6673058,2.0,16.0,2011,0,0,0,0,0,0,0,0
D09,POHJOISESPLANADI,25496725,6673058,2.0,16.15,2011,0,0,0,0,0,0,0,0
D09,POHJOISESPLANADI,25496725,6673058,2.0,16.3,2011,0,0,0,0,0,0,0,0
D09,POHJOISESPLANADI,25496725,6673058,2.0,16.45,2011,0,0,0,0,0,0,0,0
D09,POHJOISESPLANADI,25496725,6673058,2.0,17.0,2011,0,0,0,0,0,0,0,0
D09,POHJOISESPLANADI,25496725,6673058,2.0,17.15,2011,0,0,0,0,0,0,0,0
D09,POHJOISESPLANADI,25496725,6673058,2.0,17.3,2011,0,0,0,0,0,0,0,0
D09,POHJOISESPLANADI,25496725,6673058,2.0,17.45,2011,0,0,0,0,0,0,0,0
D09,POHJOISESPLANADI,25496725,6673058,2.0,18.0,2011,0,0,0,0,0,0,0,0
D09,POHJOISESPLANADI,25496725,6673058,2.0,18.15,2011,0,0,0,0,0,0,0,0
D09,POHJOISESPLANADI,25496725,6673058,2.0,18.3,2011,0,0,0,0,0,0,0,0
D09,POHJOISESPLANADI,25496725,6673058,2.0,18.45,2011,0,0,0,0,0,0,0,0
D09,POHJOISESPLANADI,25496725,6673058,2.0,19.0,2011,0,0,0,0,0,0,0,0
D09,POHJOISESPLANADI,25496725,6673058,2.0,20.0,2011,0,0,0,0,0,0,0,0
D09,POHJOISESPLANADI,25496725,6673058,2.0,21.0,2011,0,0,0,0,0,0,0,0
D09,POHJOISESPLANADI,25496725,6673058,2.0,22.0,2011,0,0,0,0,0,0,0,0
D09,POHJOISESPLANADI,25496725,6673058,2.0,23.0,2011,0,0,0,0,0,0,0,0
D09,POHJOISESPLANADI,25496725,6673058,2.0,24.0,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,1.0,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,2.0,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,3.0,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,4.0,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,5.0,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,6.0,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,7.0,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,7.15,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,7.3,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,7.45,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,8.0,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,8.15,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,8.3,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,8.45,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,9.0,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,9.15,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,9.3,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,9.45,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,10.0,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,11.0,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,12.0,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,13.0,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,14.0,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,15.0,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,16.0,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,16.15,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,16.3,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,16.45,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,17.0,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,17.15,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,17.3,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,17.45,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,18.0,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,18.15,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,18.3,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,18.45,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,19.0,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,20.0,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,21.0,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,22.0,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,23.0,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,1.0,24.0,2011,0,0,0,0,0,0,0,0
D10,ETEL�ESPLANADI,25496948,6672685,2.0,1.0,2011,34,3,0,0,0,0,0,222
D10,ETEL�ESPLANADI,25496948,6672685,2.0,2.0,2011,23,2,0,0,0,0,0,150
D10,ETEL�ESPLANADI,25496948,6672685,2.0,3.0,2011,16,1,0,0,0,0,0,102
D10,ETEL�ESPLANADI,25496948,6672685,2.0,4.0,2011,16,1,0,0,0,0,0,102
D10,ETEL�ESPLANADI,25496948,6672685,2.0,5.0,2011,11,1,0,0,0,0,0,72
D10,ETEL�ESPLANADI,25496948,6672685,2.0,6.0,2011,26,2,0,0,1,0,0,174
D10,ETEL�ESPLANADI,25496948,6672685,2.0,7.0,2011,40,1,2,0,2,0,0,270
D10,ETEL�ESPLANADI,25496948,6672685,2.0,7.15,2011,50,5,0,0,3,1,0,348
D10,ETEL�ESPLANADI,25496948,6672685,2.0,7.3,2011,60,10,5,0,1,0,0,456
D10,ETEL�ESPLANADI,25496948,6672685,2.0,7.45,2011,75,12,4,0,3,2,0,544
D10,ETEL�ESPLANADI,25496948,6672685,2.0,8.0,2011,73,22,8,0,1,0,0,597
D10,ETEL�ESPLANADI,25496948,6672685,2.0,8.15,2011,94,16,7,0,0,4,0,654
D10,ETEL�ESPLANADI,25496948,6672685,2.0,8.3,2011,126,14,5,0,1,3,0,864
D10,ETEL�ESPLANADI,25496948,6672685,2.0,8.45,2011,120,16,10,0,2,2,0,946
D10,ETEL�ESPLANADI,25496948,6672685,2.0,9.0,2011,165,15,5,0,1,2,0,1016
D10,ETEL�ESPLANADI,25496948,6672685,2.0,9.15,2011,147,26,6,0,4,1,0,1060
D10,ETEL�ESPLANADI,25496948,6672685,2.0,9.3,2011,168,24,7,0,2,1,0,1175
D10,ETEL�ESPLANADI,25496948,6672685,2.0,9.45,2011,144,26,7,0,0,5,0,1086
D10,ETEL�ESPLANADI,25496948,6672685,2.0,10.0,2011,551,103,28,0,16,5,0,4213
D10,ETEL�ESPLANADI,25496948,6672685,2.0,11.0,2011,520,151,34,1,23,1,0,3900
D10,ETEL�ESPLANADI,25496948,6672685,2.0,12.0,2011,489,123,31,0,10,6,0,3628
D10,ETEL�ESPLANADI,25496948,6672685,2.0,13.0,2011,527,129,29,0,8,5,0,3851
D10,ETEL�ESPLANADI,25496948,6672685,2.0,14.0,2011,553,108,22,0,13,3,0,4261
D10,ETEL�ESPLANADI,25496948,6672685,2.0,15.0,2011,507,86,14,3,12,7,0,3890
D10,ETEL�ESPLANADI,25496948,6672685,2.0,16.0,2011,146,25,5,0,2,2,0,1074
D10,ETEL�ESPLANADI,25496948,6672685,2.0,16.15,2011,132,17,0,1,3,2,0,989
D10,ETEL�ESPLANADI,25496948,6672685,2.0,16.3,2011,151,13,0,0,2,1,0,1090
D10,ETEL�ESPLANADI,25496948,6672685,2.0,16.45,2011,178,13,4,0,1,0,0,1112
D10,ETEL�ESPLANADI,25496948,6672685,2.0,17.0,2011,181,20,3,0,2,2,0,1161
D10,ETEL�ESPLANADI,25496948,6672685,2.0,17.15,2011,150,9,0,0,3,1,0,1105
D10,ETEL�ESPLANADI,25496948,6672685,2.0,17.3,2011,163,16,1,0,3,1,0,1035
D10,ETEL�ESPLANADI,25496948,6672685,2.0,17.45,2011,160,17,3,1,3,1,0,1028
D10,ETEL�ESPLANADI,25496948,6672685,2.0,18.0,2011,172,16,0,0,4,1,0,1001
D10,ETEL�ESPLANADI,25496948,6672685,2.0,18.15,2011,169,12,0,0,0,0,0,999
D10,ETEL�ESPLANADI,25496948,6672685,2.0,18.3,2011,164,11,1,0,1,1,0,954
D10,ETEL�ESPLANADI,25496948,6672685,2.0,18.45,2011,129,15,1,0,1,1,0,959
D10,ETEL�ESPLANADI,25496948,6672685,2.0,19.0,2011,518,32,5,0,3,4,0,3482
D10,ETEL�ESPLANADI,25496948,6672685,2.0,20.0,2011,500,25,1,0,2,1,0,2443
D10,ETEL�ESPLANADI,25496948,6672685,2.0,21.0,2011,400,22,1,0,4,0,0,1763
D10,ETEL�ESPLANADI,25496948,6672685,2.0,22.0,2011,224,18,0,0,3,0,0,1238
D10,ETEL�ESPLANADI,25496948,6672685,2.0,23.0,2011,141,11,0,0,2,0,0,924
D10,ETEL�ESPLANADI,25496948,6672685,2.0,24.0,2011,86,7,1,0,1,0,0,570
D11,TEHTAANKATU,25497265,6671758,1.0,1.0,2011,3,0,0,0,0,0,2,18
D11,TEHTAANKATU,25497265,6671758,1.0,2.0,2011,2,0,0,0,0,0,2,12
D11,TEHTAANKATU,25497265,6671758,1.0,3.0,2011,0,0,0,0,0,0,0,2
D11,TEHTAANKATU,25497265,6671758,1.0,4.0,2011,0,0,0,0,0,0,0,2
D11,TEHTAANKATU,25497265,6671758,1.0,5.0,2011,1,0,0,0,0,0,0,6
D11,TEHTAANKATU,25497265,6671758,1.0,6.0,2011,1,0,0,0,0,0,2,6
D11,TEHTAANKATU,25497265,6671758,1.0,7.0,2011,2,0,0,0,0,0,2,12
D11,TEHTAANKATU,25497265,6671758,1.0,7.15,2011,4,0,0,0,0,0,2,24
D11,TEHTAANKATU,25497265,6671758,1.0,7.3,2011,5,1,0,0,1,0,2,42
D11,TEHTAANKATU,25497265,6671758,1.0,7.45,2011,8,1,0,0,0,0,2,48
D11,TEHTAANKATU,25497265,6671758,1.0,8.0,2011,9,1,0,0,0,0,4,69
D11,TEHTAANKATU,25497265,6671758,1.0,8.15,2011,10,1,1,1,0,0,3,104
D11,TEHTAANKATU,25497265,6671758,1.0,8.3,2011,23,4,2,2,2,0,5,141
D11,TEHTAANKATU,25497265,6671758,1.0,8.45,2011,19,7,2,0,0,0,2,176
D11,TEHTAANKATU,25497265,6671758,1.0,9.0,2011,19,7,1,0,0,0,4,186
D11,TEHTAANKATU,25497265,6671758,1.0,9.15,2011,29,6,1,0,2,0,2,232
D11,TEHTAANKATU,25497265,6671758,1.0,9.3,2011,37,9,1,0,0,0,4,235
D11,TEHTAANKATU,25497265,6671758,1.0,9.45,2011,42,4,0,1,0,0,2,194
D11,TEHTAANKATU,25497265,6671758,1.0,10.0,2011,32,7,4,0,0,0,4,598
D11,TEHTAANKATU,25497265,6671758,1.0,11.0,2011,105,28,12,0,0,1,8,811
D11,TEHTAANKATU,25497265,6671758,1.0,12.0,2011,94,35,7,0,1,2,6,692
D11,TEHTAANKATU,25497265,6671758,1.0,13.0,2011,102,27,8,0,0,0,7,664
D11,TEHTAANKATU,25497265,6671758,1.0,14.0,2011,73,23,3,0,0,0,7,591
D11,TEHTAANKATU,25497265,6671758,1.0,15.0,2011,91,15,7,0,0,0,7,635
D11,TEHTAANKATU,25497265,6671758,1.0,16.0,2011,19,3,1,0,1,0,2,186
D11,TEHTAANKATU,25497265,6671758,1.0,16.15,2011,20,2,0,0,0,0,2,165
D11,TEHTAANKATU,25497265,6671758,1.0,16.3,2011,19,4,1,0,0,0,3,199
D11,TEHTAANKATU,25497265,6671758,1.0,16.45,2011,31,3,1,0,0,0,3,209
D11,TEHTAANKATU,25497265,6671758,1.0,17.0,2011,18,1,0,0,1,0,3,186
D11,TEHTAANKATU,25497265,6671758,1.0,17.15,2011,22,2,0,0,0,0,2,158
D11,TEHTAANKATU,25497265,6671758,1.0,17.3,2011,32,3,0,0,0,0,3,187
D11,TEHTAANKATU,25497265,6671758,1.0,17.45,2011,31,3,1,0,0,0,5,164
D11,TEHTAANKATU,25497265,6671758,1.0,18.0,2011,23,2,0,0,0,0,2,145
D11,TEHTAANKATU,25497265,6671758,1.0,18.15,2011,15,2,2,0,0,0,4,158
D11,TEHTAANKATU,25497265,6671758,1.0,18.3,2011,13,1,0,0,0,0,2,113
D11,TEHTAANKATU,25497265,6671758,1.0,18.45,2011,18,1,1,0,0,0,4,155
D11,TEHTAANKATU,25497265,6671758,1.0,19.0,2011,56,5,1,0,1,0,13,481
D11,TEHTAANKATU,25497265,6671758,1.0,20.0,2011,50,3,0,0,0,0,6,303
D11,TEHTAANKATU,25497265,6671758,1.0,21.0,2011,40,2,0,0,0,0,6,252
D11,TEHTAANKATU,25497265,6671758,1.0,22.0,2011,30,2,0,0,0,0,6,192
D11,TEHTAANKATU,25497265,6671758,1.0,23.0,2011,24,2,0,0,0,0,6,156
D11,TEHTAANKATU,25497265,6671758,1.0,24.0,2011,10,1,0,0,0,0,6,66
D11,TEHTAANKATU,25497265,6671758,2.0,1.0,2011,7,1,0,0,0,0,4,48
D11,TEHTAANKATU,25497265,6671758,2.0,2.0,2011,3,0,0,0,0,0,4,18
D11,TEHTAANKATU,25497265,6671758,2.0,3.0,2011,2,0,0,0,0,0,0,12
D11,TEHTAANKATU,25497265,6671758,2.0,4.0,2011,2,0,0,0,0,0,0,12
D11,TEHTAANKATU,25497265,6671758,2.0,5.0,2011,2,0,0,0,0,0,0,12
D11,TEHTAANKATU,25497265,6671758,2.0,6.0,2011,1,0,0,0,0,0,4,6
D11,TEHTAANKATU,25497265,6671758,2.0,7.0,2011,5,3,0,1,0,0,4,54
D11,TEHTAANKATU,25497265,6671758,2.0,7.15,2011,8,4,2,1,1,0,4,92
D11,TEHTAANKATU,25497265,6671758,2.0,7.3,2011,9,4,0,1,1,0,4,86
D11,TEHTAANKATU,25497265,6671758,2.0,7.45,2011,10,4,1,0,0,0,4,82
D11,TEHTAANKATU,25497265,6671758,2.0,8.0,2011,13,1,1,0,0,0,3,95
D11,TEHTAANKATU,25497265,6671758,2.0,8.15,2011,22,1,2,1,0,0,3,135
D11,TEHTAANKATU,25497265,6671758,2.0,8.3,2011,28,1,3,0,0,0,4,175
D11,TEHTAANKATU,25497265,6671758,2.0,8.45,2011,30,6,2,0,0,0,3,195
D11,TEHTAANKATU,25497265,6671758,2.0,9.0,2011,30,6,1,1,0,1,2,229
D11,TEHTAANKATU,25497265,6671758,2.0,9.15,2011,42,2,2,0,1,0,4,287
D11,TEHTAANKATU,25497265,6671758,2.0,9.3,2011,45,3,2,1,3,1,2,300
D11,TEHTAANKATU,25497265,6671758,2.0,9.45,2011,43,5,1,0,3,0,4,258
D11,TEHTAANKATU,25497265,6671758,2.0,10.0,2011,132,34,6,2,6,1,9,956
D11,TEHTAANKATU,25497265,6671758,2.0,11.0,2011,143,30,10,0,0,0,7,949
D11,TEHTAANKATU,25497265,6671758,2.0,12.0,2011,123,36,6,0,0,1,6,886
D11,TEHTAANKATU,25497265,6671758,2.0,13.0,2011,99,26,7,1,2,1,6,874
D11,TEHTAANKATU,25497265,6671758,2.0,14.0,2011,123,27,5,0,0,0,6,927
D11,TEHTAANKATU,25497265,6671758,2.0,15.0,2011,113,32,8,0,1,0,7,935
D11,TEHTAANKATU,25497265,6671758,2.0,16.0,2011,44,4,1,0,1,0,4,277
D11,TEHTAANKATU,25497265,6671758,2.0,16.15,2011,36,11,0,0,1,0,3,258
D11,TEHTAANKATU,25497265,6671758,2.0,16.3,2011,40,10,1,0,1,0,4,283
D11,TEHTAANKATU,25497265,6671758,2.0,16.45,2011,37,7,2,0,1,0,2,262
D11,TEHTAANKATU,25497265,6671758,2.0,17.0,2011,44,4,1,0,0,0,3,270
D11,TEHTAANKATU,25497265,6671758,2.0,17.15,2011,39,2,0,0,0,0,2,232
D11,TEHTAANKATU,25497265,6671758,2.0,17.3,2011,32,5,0,0,0,0,5,226
D11,TEHTAANKATU,25497265,6671758,2.0,17.45,2011,53,3,1,0,0,0,3,272
D11,TEHTAANKATU,25497265,6671758,2.0,18.0,2011,32,9,1,0,0,0,3,244
D11,TEHTAANKATU,25497265,6671758,2.0,18.15,2011,36,5,0,1,0,0,5,268
D11,TEHTAANKATU,25497265,6671758,2.0,18.3,2011,38,5,1,0,0,0,3,209
D11,TEHTAANKATU,25497265,6671758,2.0,18.45,2011,43,5,0,0,0,0,4,243
D11,TEHTAANKATU,25497265,6671758,2.0,19.0,2011,118,15,2,0,3,2,12,834
D11,TEHTAANKATU,25497265,6671758,2.0,20.0,2011,90,8,1,0,0,0,5,610
D11,TEHTAANKATU,25497265,6671758,2.0,21.0,2011,55,5,0,0,0,0,5,360
D11,TEHTAANKATU,25497265,6671758,2.0,22.0,2011,35,3,0,0,0,0,5,228
D11,TEHTAANKATU,25497265,6671758,2.0,23.0,2011,25,2,0,0,0,0,5,162
D11,TEHTAANKATU,25497265,6671758,2.0,24.0,2011,15,1,0,0,0,0,5,96
D12,PUISTOKATU,25497342,6671558,1.0,1.0,2011,3,0,0,0,0,0,0,18
D12,PUISTOKATU,25497342,6671558,1.0,2.0,2011,1,0,0,0,0,0,0,6
D12,PUISTOKATU,25497342,6671558,1.0,3.0,2011,0,0,0,0,0,0,0,2
D12,PUISTOKATU,25497342,6671558,1.0,4.0,2011,0,0,0,0,0,0,0,2
D12,PUISTOKATU,25497342,6671558,1.0,5.0,2011,1,0,0,0,0,0,0,6
D12,PUISTOKATU,25497342,6671558,1.0,6.0,2011,4,0,0,0,0,0,0,24
D12,PUISTOKATU,25497342,6671558,1.0,7.0,2011,4,0,0,0,0,0,0,24
D12,PUISTOKATU,25497342,6671558,1.0,7.15,2011,8,2,1,0,0,0,0,66
D12,PUISTOKATU,25497342,6671558,1.0,7.3,2011,11,2,1,0,0,0,0,84
D12,PUISTOKATU,25497342,6671558,1.0,7.45,2011,12,3,0,0,0,0,0,90
D12,PUISTOKATU,25497342,6671558,1.0,8.0,2011,6,3,0,0,0,0,0,125
D12,PUISTOKATU,25497342,6671558,1.0,8.15,2011,14,4,0,0,0,0,0,105
D12,PUISTOKATU,25497342,6671558,1.0,8.3,2011,24,4,0,0,0,0,0,153
D12,PUISTOKATU,25497342,6671558,1.0,8.45,2011,24,6,0,0,0,0,0,194
D12,PUISTOKATU,25497342,6671558,1.0,9.0,2011,21,10,0,0,0,0,0,175
D12,PUISTOKATU,25497342,6671558,1.0,9.15,2011,26,10,2,0,0,0,0,216
D12,PUISTOKATU,25497342,6671558,1.0,9.3,2011,29,6,0,0,0,1,0,225
D12,PUISTOKATU,25497342,6671558,1.0,9.45,2011,23,2,0,0,0,0,0,210
D12,PUISTOKATU,25497342,6671558,1.0,10.0,2011,69,28,1,0,0,0,0,667
D12,PUISTOKATU,25497342,6671558,1.0,11.0,2011,48,20,3,0,0,1,0,509
D12,PUISTOKATU,25497342,6671558,1.0,12.0,2011,59,23,3,0,0,2,0,499
D12,PUISTOKATU,25497342,6671558,1.0,13.0,2011,60,21,7,0,0,2,0,527
D12,PUISTOKATU,25497342,6671558,1.0,14.0,2011,66,12,2,0,0,1,0,444
D12,PUISTOKATU,25497342,6671558,1.0,15.0,2011,55,12,1,0,0,2,0,501
D12,PUISTOKATU,25497342,6671558,1.0,16.0,2011,20,1,1,0,0,1,0,129
D12,PUISTOKATU,25497342,6671558,1.0,16.15,2011,19,0,0,0,0,0,0,134
D12,PUISTOKATU,25497342,6671558,1.0,16.3,2011,17,4,0,0,0,0,0,151
D12,PUISTOKATU,25497342,6671558,1.0,16.45,2011,22,2,1,0,0,0,0,158
D12,PUISTOKATU,25497342,6671558,1.0,17.0,2011,20,2,0,0,0,0,0,162
D12,PUISTOKATU,25497342,6671558,1.0,17.15,2011,32,3,0,0,0,1,0,184
D12,PUISTOKATU,25497342,6671558,1.0,17.3,2011,32,2,1,0,0,0,0,185
D12,PUISTOKATU,25497342,6671558,1.0,17.45,2011,36,0,0,0,0,1,0,175
D12,PUISTOKATU,25497342,6671558,1.0,18.0,2011,22,3,0,0,0,0,0,160
D12,PUISTOKATU,25497342,6671558,1.0,18.15,2011,24,4,0,0,0,2,0,180
D12,PUISTOKATU,25497342,6671558,1.0,18.3,2011,21,0,0,0,0,0,0,145
D12,PUISTOKATU,25497342,6671558,1.0,18.45,2011,30,2,0,0,0,2,0,185
D12,PUISTOKATU,25497342,6671558,1.0,19.0,2011,90,6,0,0,0,2,0,480
D12,PUISTOKATU,25497342,6671558,1.0,20.0,2011,80,5,1,0,0,0,0,472
D12,PUISTOKATU,25497342,6671558,1.0,21.0,2011,53,5,0,0,0,0,0,342
D12,PUISTOKATU,25497342,6671558,1.0,22.0,2011,43,4,0,0,0,0,0,282
D12,PUISTOKATU,25497342,6671558,1.0,23.0,2011,20,2,0,0,0,0,0,132
D12,PUISTOKATU,25497342,6671558,1.0,24.0,2011,8,1,0,0,0,0,0,54
D12,PUISTOKATU,25497342,6671558,2.0,1.0,2011,8,1,0,0,0,0,0,54
D12,PUISTOKATU,25497342,6671558,2.0,2.0,2011,4,0,0,0,0,0,0,24
D12,PUISTOKATU,25497342,6671558,2.0,3.0,2011,2,0,0,0,0,0,0,12
D12,PUISTOKATU,25497342,6671558,2.0,4.0,2011,2,0,0,0,0,0,0,12
D12,PUISTOKATU,25497342,6671558,2.0,5.0,2011,2,0,0,0,0,0,0,12
D12,PUISTOKATU,25497342,6671558,2.0,6.0,2011,1,0,0,0,0,0,0,6
D12,PUISTOKATU,25497342,6671558,2.0,7.0,2011,1,1,0,0,0,0,0,12
D12,PUISTOKATU,25497342,6671558,2.0,7.15,2011,3,1,0,0,0,1,0,24
D12,PUISTOKATU,25497342,6671558,2.0,7.3,2011,4,2,0,0,0,0,0,36
D12,PUISTOKATU,25497342,6671558,2.0,7.45,2011,7,2,0,0,0,0,0,58
D12,PUISTOKATU,25497342,6671558,2.0,8.0,2011,9,1,1,0,0,1,0,87
D12,PUISTOKATU,25497342,6671558,2.0,8.15,2011,22,2,0,0,0,0,0,137
D12,PUISTOKATU,25497342,6671558,2.0,8.3,2011,29,6,0,0,0,0,0,195
D12,PUISTOKATU,25497342,6671558,2.0,8.45,2011,32,6,2,0,0,1,0,222
D12,PUISTOKATU,25497342,6671558,2.0,9.0,2011,46,4,0,0,0,0,0,231
D12,PUISTOKATU,25497342,6671558,2.0,9.15,2011,27,8,0,0,0,0,0,254
D12,PUISTOKATU,25497342,6671558,2.0,9.3,2011,29,1,0,0,0,2,0,212
D12,PUISTOKATU,25497342,6671558,2.0,9.45,2011,49,4,0,0,0,1,0,266
D12,PUISTOKATU,25497342,6671558,2.0,10.0,2011,85,30,0,0,0,1,0,756
D12,PUISTOKATU,25497342,6671558,2.0,11.0,2011,72,30,3,0,0,0,0,606
D12,PUISTOKATU,25497342,6671558,2.0,12.0,2011,72,25,6,1,0,0,0,556
D12,PUISTOKATU,25497342,6671558,2.0,13.0,2011,89,24,7,0,0,0,0,634
D12,PUISTOKATU,25497342,6671558,2.0,14.0,2011,80,23,1,1,0,0,0,689
D12,PUISTOKATU,25497342,6671558,2.0,15.0,2011,105,21,2,0,0,1,0,662
D12,PUISTOKATU,25497342,6671558,2.0,16.0,2011,31,8,0,0,0,0,0,234
D12,PUISTOKATU,25497342,6671558,2.0,16.15,2011,45,10,0,0,0,1,0,348
D12,PUISTOKATU,25497342,6671558,2.0,16.3,2011,39,9,1,0,0,1,0,377
D12,PUISTOKATU,25497342,6671558,2.0,16.45,2011,32,7,0,0,0,1,0,293
D12,PUISTOKATU,25497342,6671558,2.0,17.0,2011,43,4,1,0,0,2,0,269
D12,PUISTOKATU,25497342,6671558,2.0,17.15,2011,35,5,2,0,0,0,0,299
D12,PUISTOKATU,25497342,6671558,2.0,17.3,2011,42,3,0,0,0,1,0,253
D12,PUISTOKATU,25497342,6671558,2.0,17.45,2011,45,10,0,0,0,0,0,249
D12,PUISTOKATU,25497342,6671558,2.0,18.0,2011,33,1,1,0,0,0,0,217
D12,PUISTOKATU,25497342,6671558,2.0,18.15,2011,29,3,1,0,0,0,0,232
D12,PUISTOKATU,25497342,6671558,2.0,18.3,2011,29,1,0,0,0,1,0,221
D12,PUISTOKATU,25497342,6671558,2.0,18.45,2011,25,4,1,0,0,0,0,232
D12,PUISTOKATU,25497342,6671558,2.0,19.0,2011,113,7,2,0,0,0,0,616
D12,PUISTOKATU,25497342,6671558,2.0,20.0,2011,120,8,1,0,1,0,0,579
D12,PUISTOKATU,25497342,6671558,2.0,21.0,2011,94,8,3,0,0,0,0,534
D12,PUISTOKATU,25497342,6671558,2.0,22.0,2011,62,5,2,0,0,0,0,414
D12,PUISTOKATU,25497342,6671558,2.0,23.0,2011,28,2,1,0,0,0,0,186
D12,PUISTOKATU,25497342,6671558,2.0,24.0,2011,17,1,0,0,0,0,0,108
D13,EHRENSTR�MINTIE,25497378,6671335,1.0,1.0,2011,2,0,0,0,0,0,0,12
D13,EHRENSTR�MINTIE,25497378,6671335,1.0,2.0,2011,1,0,0,0,0,0,0,6
D13,EHRENSTR�MINTIE,25497378,6671335,1.0,3.0,2011,0,0,0,0,0,0,0,2
D13,EHRENSTR�MINTIE,25497378,6671335,1.0,4.0,2011,1,0,0,0,0,0,0,6
D13,EHRENSTR�MINTIE,25497378,6671335,1.0,5.0,2011,1,0,0,0,0,0,0,6
D13,EHRENSTR�MINTIE,25497378,6671335,1.0,6.0,2011,1,0,0,0,0,0,0,6
D13,EHRENSTR�MINTIE,25497378,6671335,1.0,7.0,2011,1,0,0,0,0,0,0,6
D13,EHRENSTR�MINTIE,25497378,6671335,1.0,7.15,2011,1,0,0,0,0,0,0,6
D13,EHRENSTR�MINTIE,25497378,6671335,1.0,7.3,2011,1,0,0,0,0,0,0,6
D13,EHRENSTR�MINTIE,25497378,6671335,1.0,7.45,2011,2,1,0,0,0,0,0,20
D13,EHRENSTR�MINTIE,25497378,6671335,1.0,8.0,2011,5,2,0,0,0,0,0,47
D13,EHRENSTR�MINTIE,25497378,6671335,1.0,8.15,2011,3,4,1,0,0,0,0,50
D13,EHRENSTR�MINTIE,25497378,6671335,1.0,8.3,2011,5,3,0,0,0,0,0,42
D13,EHRENSTR�MINTIE,25497378,6671335,1.0,8.45,2011,6,1,0,0,0,0,0,62
