piste,nimi,x_gk25,y_gk25,suunta,aika,vuosi,ha,pa,ka,ra,la,mp,rv,autot,Kk,Kuolleet,Loukkaant,Vakavuusko,Ontyyppi,Onluokka,Osallkm,Nopraj,Kvl,Raskaskvl,Tietyö,Onnettomuus
A08,PITKÄSILTA,25497236,6673707,1.0,17,2016,875,70,10,0,138,14,32,898,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,1.0,18,2016,843,71,10,0,140,11,32,933,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,1.0,19,2016,713,57,6,0,98,12,28,711,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,1.0,20,2016,511,31,4,0,65,5,16,615,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,1.0,21,2016,457,38,4,0,57,1,12,529,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,1.0,22,2016,404,32,2,0,49,1,13,474,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,1.0,23,2016,292,17,2,0,39,0,13,350,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,1.0,24,2016,260,14,2,0,38,1,4,278,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,1,2011,116,6,0,0,29,0,4,151,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,2,2011,86,4,1,0,17,0,3,108,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,3,2011,74,2,0,0,0,0,0,76,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,4,2011,106,1,1,0,1,0,0,109,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,5,2011,89,3,3,0,1,0,0,96,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,6,2011,56,3,6,0,23,0,0,88,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,7,2011,105,20,13,0,116,2,14,254,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,8,2011,245,51,14,0,151,3,29,461,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,9,2011,422,86,13,1,140,3,34,662,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,10,2011,399,96,22,0,129,2,32,646,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,11,2011,322,118,34,0,84,2,28,558,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,12,2011,333,169,40,2,77,4,29,621,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,13,2011,436,156,22,1,89,2,27,704,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,14,2011,484,116,26,0,83,6,27,709,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,15,2011,617,176,21,0,128,8,25,942,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,16,2011,704,119,19,0,131,15,36,973,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,17,2011,818,87,9,0,134,13,27,1048,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,18,2011,652,40,11,0,109,14,37,812,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,19,2011,631,49,5,0,101,8,40,786,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,20,2011,443,41,3,0,92,3,30,579,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,21,2011,391,31,3,0,95,1,24,520,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,22,2011,301,44,1,0,101,0,20,447,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,23,2011,176,18,1,0,85,0,15,280,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,24,2011,165,16,0,0,60,0,10,241,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,1,2012,115,6,0,0,30,0,4,151,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,2,2012,86,4,1,0,16,0,3,107,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,3,2012,103,3,1,0,0,0,0,107,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,4,2012,123,2,2,0,1,0,0,128,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,5,2012,71,3,2,0,1,0,0,77,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,6,2012,57,3,6,0,23,0,0,89,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,7,2012,201,34,26,0,211,2,14,472,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,8,2012,402,78,26,0,208,3,29,714,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,9,2012,562,116,46,0,209,3,34,933,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,10,2012,563,128,38,0,185,5,32,914,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,11,2012,457,137,43,0,96,2,28,733,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,12,2012,519,140,56,2,95,8,29,812,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,13,2012,589,119,59,0,106,7,27,873,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,14,2012,628,123,30,0,122,2,27,903,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,15,2012,640,147,21,1,156,10,25,965,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,16,2012,789,223,22,0,183,13,36,1217,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,17,2012,913,106,20,0,171,12,27,1210,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,18,2012,824,91,15,0,205,13,37,1135,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,19,2012,635,70,8,0,164,5,40,877,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,20,2012,505,47,3,0,104,3,30,659,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,21,2012,517,41,4,0,126,1,24,688,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,22,2012,344,50,1,0,115,0,20,510,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,23,2012,218,22,1,0,106,0,15,347,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,24,2012,185,18,0,0,69,0,10,272,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,1,2013,96,5,0,0,24,0,4,125,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,2,2013,84,3,0,0,15,0,3,102,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,3,2013,63,2,0,0,0,0,0,65,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,4,2013,79,1,1,0,1,0,0,82,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,5,2013,68,3,2,0,1,0,0,74,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,6,2013,59,3,6,0,23,0,0,91,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,7,2013,108,22,15,0,117,2,14,262,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,8,2013,235,50,8,1,137,2,29,431,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,9,2013,370,74,14,5,138,5,34,601,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,10,2013,411,122,23,19,110,3,32,685,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,11,2013,363,117,18,8,104,4,28,610,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,12,2013,379,136,22,4,85,7,29,626,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,13,2013,498,124,19,1,86,3,27,728,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,14,2013,423,116,31,0,89,2,27,659,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,15,2013,550,128,21,1,110,13,25,810,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,16,2013,626,123,13,0,152,21,36,914,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,17,2013,704,65,14,1,138,17,27,922,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,18,2013,637,39,2,2,137,11,37,817,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,19,2013,501,42,5,1,114,7,40,663,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,20,2013,377,35,3,0,78,3,30,493,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,21,2013,326,26,2,0,80,1,24,434,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,22,2013,213,31,1,0,71,0,20,316,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,23,2013,159,16,1,0,78,0,15,254,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,24,2013,156,15,0,0,57,0,10,228,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,1,2014,164,9,0,0,42,0,4,215,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,2,2014,168,7,1,0,32,0,3,208,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,3,2014,156,5,1,0,0,0,0,162,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,4,2014,155,2,2,0,1,0,0,160,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,5,2014,153,6,5,0,2,0,0,166,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,6,2014,68,4,7,0,28,0,0,107,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,7,2014,80,14,11,0,87,2,14,192,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,8,2014,196,49,20,0,124,3,24,389,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,9,2014,335,55,21,0,139,3,29,550,12.0,0.0,1.0,2.0,79.0,9.0,2.0,40.0,,,E,1
A08,PITKÄSILTA,25497236,6673707,2.0,10,2014,284,81,22,0,120,2,23,507,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,11,2014,367,93,16,0,86,4,23,562,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,12,2014,314,97,22,0,73,1,27,506,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,13,2014,392,80,21,0,81,1,18,574,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,14,2014,390,91,20,0,81,1,22,582,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,15,2014,482,98,21,1,116,10,24,718,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,16,2014,540,121,26,0,148,11,28,835,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,17,2014,672,67,14,1,138,5,31,892,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,18,2014,592,69,8,0,133,7,31,802,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,19,2014,634,78,9,0,109,3,38,830,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,20,2014,445,41,3,0,92,3,30,581,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,21,2014,398,32,3,0,97,1,23,530,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,22,2014,255,37,1,0,86,0,19,379,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,23,2014,184,18,1,0,90,0,14,293,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,24,2014,199,19,0,0,73,0,10,291,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,1,2015,86,5,0,0,22,0,4,113,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,2,2015,66,3,0,0,12,0,3,81,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,3,2015,57,2,0,0,0,0,0,59,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,4,2015,73,1,1,0,0,0,0,75,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,5,2015,50,2,2,0,1,0,0,55,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,6,2015,65,4,7,0,5,0,0,81,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,7,2015,204,42,23,0,61,2,14,330,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,8,2015,246,57,26,0,140,1,30,469,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,9,2015,417,44,24,0,149,3,28,634,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,10,2015,365,67,31,1,130,1,30,594,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,11,2015,371,109,32,4,104,0,22,620,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,12,2015,369,121,22,0,78,5,25,590,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,13,2015,456,140,40,1,89,8,26,726,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,14,2015,508,134,21,2,85,6,19,750,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,15,2015,590,113,17,0,108,3,31,828,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,16,2015,652,183,14,0,135,14,29,984,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,17,2015,764,102,8,0,131,11,33,1005,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,18,2015,676,60,9,0,125,20,32,870,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,19,2015,499,57,6,0,94,14,37,656,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,20,2015,383,39,3,0,87,3,29,512,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,21,2015,348,29,3,0,89,1,23,469,10.0,0.0,0.0,0.0,2.0,3.0,2.0,40.0,,,E,1
A08,PITKÄSILTA,25497236,6673707,2.0,22,2015,209,30,1,0,70,0,19,310,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,23,2015,150,15,1,0,73,0,14,239,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,24,2015,155,15,0,0,57,0,10,227,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,1,2016,94,5,0,0,24,0,4,113,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,2,2016,76,3,0,0,14,0,3,81,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,3,2016,42,1,0,0,0,0,0,59,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,4,2016,75,1,1,0,0,0,0,75,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,5,2016,59,2,2,0,1,0,0,55,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,6,2016,72,4,8,0,5,0,0,81,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,7,2016,167,29,19,0,59,2,14,330,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,8,2016,259,62,17,0,128,1,33,469,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,9,2016,358,73,30,1,145,2,31,634,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,10,2016,375,115,34,0,117,1,27,594,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,11,2016,342,136,32,0,77,4,27,620,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,12,2016,375,126,26,0,80,6,25,590,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,13,2016,459,106,21,0,73,4,33,726,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,14,2016,504,126,23,0,82,8,30,750,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,15,2016,591,139,23,0,117,9,28,828,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,16,2016,662,163,17,0,122,14,33,984,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,17,2016,710,78,16,0,134,11,33,1005,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,18,2016,664,54,13,0,132,9,36,870,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,19,2016,501,33,5,0,102,13,28,656,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,20,2016,423,30,4,0,95,3,29,512,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,21,2016,342,23,3,0,73,1,23,469,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,22,2016,285,23,1,0,69,0,19,310,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,23,2016,172,17,1,0,48,0,14,239,,,,,,,,,,,,0
A08,PITKÄSILTA,25497236,6673707,2.0,24,2016,142,14,0,0,29,0,10,227,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,1,2011,56,8,2,0,1,0,0,67,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,2,2011,39,5,1,0,0,0,0,45,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,3,2011,39,5,1,0,0,0,0,45,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,4,2011,27,4,0,0,0,0,0,31,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,5,2011,40,5,1,0,0,0,0,46,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,6,2011,159,22,5,0,1,0,0,187,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,7,2011,728,121,42,0,19,2,0,910,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,8,2011,1281,263,44,2,8,11,0,1598,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,9,2011,1526,214,41,5,10,13,0,1796,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,10,2011,1221,218,49,12,5,12,0,1505,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,11,2011,860,195,43,20,6,4,0,1124,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,12,2011,825,182,32,8,5,5,0,1052,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,13,2011,832,198,44,13,8,3,0,1095,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,14,2011,809,146,31,19,4,15,0,1009,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,15,2011,791,136,23,16,4,13,0,970,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,16,2011,1047,139,13,23,5,8,0,1227,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,17,2011,1154,94,10,11,8,16,0,1277,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,18,2011,996,94,4,5,5,20,0,1104,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,19,2011,817,55,7,9,3,40,0,891,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,20,2011,765,53,5,7,6,2,0,836,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,21,2011,660,48,8,1,6,0,0,723,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,22,2011,347,25,5,0,3,0,0,380,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,23,2011,235,17,3,0,2,0,0,257,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,24,2011,175,14,2,0,1,0,0,192,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,1,2012,69,10,2,0,1,0,0,82,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,2,2012,44,6,1,0,0,0,0,51,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,3,2012,43,6,1,0,0,0,0,50,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,4,2012,29,4,0,0,0,0,0,33,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,5,2012,50,6,2,0,0,0,0,58,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,6,2012,157,21,5,0,1,0,0,184,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,7,2012,697,119,40,0,19,2,0,875,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,8,2012,1232,244,35,9,9,6,0,1529,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,9,2012,1492,231,44,5,6,4,0,1778,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,10,2012,1052,204,34,17,7,5,0,1314,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,11,2012,823,222,35,16,7,1,0,1103,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,12,2012,740,212,42,14,8,1,0,1016,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,13,2012,800,167,40,14,5,1,0,1026,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,14,2012,801,194,48,23,6,1,0,1072,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,15,2012,807,129,36,36,14,1,0,1022,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,16,2012,994,84,24,38,16,1,0,1156,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,17,2012,1085,117,16,15,12,0,0,1245,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,18,2012,967,87,7,16,14,4,0,1091,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,19,2012,743,71,8,16,10,0,0,848,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,20,2012,689,48,5,7,6,2,0,755,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,21,2012,686,50,9,1,6,0,0,752,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,22,2012,437,32,6,0,4,0,0,479,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,23,2012,268,19,4,0,3,0,0,294,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,24,2012,163,12,2,0,1,0,0,178,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,1,2013,85,12,3,0,2,0,0,102,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,2,2013,51,7,1,0,0,0,0,59,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,3,2013,45,6,2,0,0,0,0,53,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,4,2013,39,6,0,0,0,0,0,45,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,5,2013,37,5,1,0,0,0,0,43,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,6,2013,153,20,5,0,1,0,0,179,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,7,2013,657,110,37,0,18,2,0,822,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,8,2013,1212,242,38,9,8,24,0,1509,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,9,2013,1531,253,33,7,9,22,0,1833,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,10,2013,1096,220,59,11,13,20,0,1399,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,11,2013,831,181,55,13,7,4,0,1087,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,12,2013,725,208,41,14,8,1,0,996,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,13,2013,772,162,38,13,5,1,0,990,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,14,2013,734,144,26,13,11,12,0,928,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,15,2013,830,131,19,19,13,18,0,1012,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,16,2013,964,137,22,21,8,7,0,1152,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,17,2013,1083,86,14,19,11,18,0,1213,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,18,2013,1059,73,19,15,8,12,0,1174,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,19,2013,841,84,10,16,22,7,0,973,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,20,2013,713,52,6,9,8,2,0,788,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,21,2013,747,55,10,1,7,0,0,820,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,22,2013,410,30,6,0,3,0,0,449,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,23,2013,241,17,3,0,2,0,0,263,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,24,2013,164,12,2,0,1,0,0,179,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,1,2014,50,7,2,0,1,0,0,60,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,2,2014,24,3,1,0,0,0,0,28,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,3,2014,22,3,1,0,0,0,0,26,,,,,,,,,,,,0
A09,HAKANIEMEN SILTA,25497636,6673784,1.0,4,2014,17,2,0,0,0,0,0,19,,,,,,,,,,,,0
