,Street,Year,Cars,Accidents,nimi,piste,Accidents per Traffic
28754,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28755,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28756,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28757,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28758,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28759,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28760,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28761,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28762,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28763,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28764,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28765,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28766,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28767,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28768,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28769,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28770,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28771,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28772,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28773,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28774,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28775,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28776,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28777,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28778,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28779,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28780,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28781,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28782,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28783,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28784,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28785,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28786,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28787,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28788,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28789,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28790,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28791,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28792,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28793,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28794,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28795,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28796,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28797,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28798,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28799,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28800,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28801,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28802,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28803,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28804,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28805,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28806,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28807,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28808,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28809,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28810,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28811,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28812,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28813,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28814,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28815,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28816,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28817,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28818,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28819,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28820,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28821,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28822,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28823,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28824,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28825,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28826,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28827,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28828,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28829,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28830,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28831,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28832,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28833,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28834,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28835,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28836,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28837,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28838,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28839,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28840,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28841,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28842,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28843,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28844,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28845,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28846,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28847,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28848,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28849,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28850,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28851,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28852,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28853,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28854,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28855,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28856,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28857,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28858,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28859,MECHELININKATU,2013,8438800,1,MECHELININKATU,A04,1.1850026070057354e-07
28860,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28861,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28862,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28863,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28864,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28865,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28866,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28867,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28868,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28869,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28870,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28871,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28872,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28873,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28874,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28875,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28876,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28877,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28878,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28879,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28880,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28881,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28882,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28883,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28884,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28885,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28886,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28887,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28888,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28889,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28890,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28891,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28892,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28893,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28894,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28895,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28896,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28897,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28898,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28899,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28900,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28901,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28902,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28903,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28904,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28905,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28906,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28907,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28908,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28909,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28910,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28911,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28912,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28913,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28914,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28915,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28916,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28917,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28918,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28919,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28920,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28921,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28922,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28923,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28924,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28925,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28926,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28927,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28928,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28929,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28930,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28931,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28932,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28933,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28934,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28935,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28936,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28937,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28938,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28939,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28940,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28941,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28942,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28943,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28944,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28945,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28946,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28947,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28948,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28949,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28950,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28951,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28952,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28953,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28954,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28955,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28956,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28957,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28958,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28959,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28960,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28961,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28962,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28963,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28964,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28965,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28966,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28967,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28968,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28969,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28970,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28971,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28972,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28973,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28974,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28975,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28976,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28977,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28978,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28979,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28980,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28981,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28982,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28983,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28984,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28985,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28986,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28987,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28988,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28989,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28990,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28991,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28992,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28993,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28994,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28995,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28996,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28997,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28998,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
28999,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29000,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29001,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29002,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29003,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29004,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29005,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29006,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29007,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29008,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29009,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29010,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29011,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29012,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29013,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29014,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29015,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29016,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29017,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29018,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29019,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29020,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29021,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29022,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29023,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29024,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29025,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29026,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29027,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29028,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29029,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29030,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29031,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29032,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29033,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29034,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29035,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29036,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29037,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29038,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29039,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29040,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29041,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29042,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29043,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29044,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29045,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29046,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29047,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29048,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29049,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29050,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29051,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29052,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29053,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29054,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29055,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29056,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29057,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29058,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29059,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29060,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29061,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29062,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29063,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29064,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29065,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29066,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29067,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
29068,MECHELININKATU,2014,31340725,64,MECHELININKATU,A04,2.04207145814272e-06
