Onnett_id,Vuosi,Kk,Kuolleet,Loukkaant,Vakavuusko,Tunti,Ontyyppi,Onluokka,Osallkm,Nopraj,Kvl,Raskaskvl,Tietyö,Katuosoite,accident-index
6656380,2014,11,0,0,0,22,2,3,4,60,,,E,ITÄVÄYLÄ,1678
6742166,2014,8,0,0,0,6,90,11,2,70,,,E,ITÄVÄYLÄ,1679
6842398,2014,9,0,0,0,18,4,3,2,70,,,E,ITÄVÄYLÄ,1680
6844440,2014,7,0,2,2,24,89,1,1,70,,,E,ITÄVÄYLÄ,1681
6868854,2014,8,0,0,0,16,4,3,2,70,,,E,ITÄVÄYLÄ,1682
6891284,2014,7,0,0,0,20,4,3,2,50,,,E,KULOSAAREN SILTA,1683
6902505,2014,7,0,0,0,11,4,3,2,70,,,K,ITÄVÄYLÄ,1684
6902513,2014,8,0,0,0,18,14,13,0,70,,,E,ITÄVÄYLÄ,1685
6912118,2014,5,0,0,0,22,7,6,2,70,,,E,ITÄVÄYLÄ,1686
6474193,2014,1,0,0,0,15,81,1,1,80,,,E,ITÄVÄYLÄ,1687
6505242,2014,1,0,0,0,12,80,13,2,80,,,E,ITÄVÄYLÄ,1688
6542969,2014,12,0,0,0,24,80,1,1,80,,,E,ITÄVÄYLÄ,1689
6575658,2014,10,0,0,0,8,7,6,2,80,,,E,ITÄVÄYLÄ,1690
6620408,2014,12,0,1,2,23,9,13,2,70,,,E,ITÄVÄYLÄ,1691
6620517,2014,2,0,1,2,24,89,1,1,80,,,E,ITÄVÄYLÄ,1692
6620549,2014,3,0,0,0,13,99,13,2,80,,,E,ITÄVÄYLÄ,1693
6656254,2014,12,0,0,0,8,2,3,2,80,,,E,ITÄVÄYLÄ,1694
6685766,2014,4,0,0,0,18,24,1,1,80,,,E,ITÄVÄYLÄ,1695
6685774,2014,12,0,0,0,17,6,6,4,60,,,E,ITÄVÄYLÄ,1696
6740848,2014,3,0,0,0,13,7,6,2,80,,,E,ITÄVÄYLÄ,1697
6923034,2014,7,0,1,2,16,95,1,1,80,,,E,ITÄVÄYLÄ,1698
6620653,2014,4,0,0,0,9,3,3,2,50,,,E,HAKAMÄENTIE,1699
6768595,2014,10,0,0,0,17,3,3,2,60,,,E,HAKAMÄENTIE,1700
6768682,2014,6,0,0,0,5,90,11,2,60,,,E,HAKAMÄENTIE,1701
6842590,2014,4,0,0,0,15,99,13,2,60,,,E,HÄMEENLINNANVÄYLÄ,1702
6868684,2014,7,0,0,0,10,99,13,2,60,,,E,HAKAMÄENTIE,1703
6485708,2014,1,0,0,0,17,8,6,2,50,,,E,HAKAMÄENTIE,1704
6742310,2014,10,0,0,0,17,6,6,2,60,,,E,HAKAMÄENTIE,1705
6621852,2014,3,0,0,0,17,4,3,2,50,,,E,HAKAMÄENTIE,1706
6902509,2014,9,0,0,0,16,6,6,2,60,,,K,HAKAMÄENTIE,1707
6919786,2014,5,0,0,0,19,8,6,2,60,,,K,ILMALANKATU,1708
6685834,2014,10,0,0,0,16,6,6,2,50,,,E,VETURITIE,1709
6688538,2014,4,0,0,0,11,6,6,2,60,,,K,VETURITIE,1710
6842538,2014,9,0,0,0,19,6,6,0,50,,,E,VETURITIE,1711
6867002,2014,9,0,0,0,14,8,6,2,50,,,E,HAKAMÄENTIE,1712
6867038,2014,9,0,0,0,19,8,6,2,50,,,E,VETURITIE,1713
6742364,2014,6,0,0,0,20,83,1,1,50,,,E,RATAPIHANTIE,1714
6814077,2014,6,0,0,0,13,8,6,2,40,,,K,RATAPIHANTIE,1715
6913201,2014,7,0,1,2,9,83,1,1,50,,,E,RATAPIHANTIE,1716
6494532,2014,2,0,0,0,8,3,3,2,50,,,E,VIHDINTIE,1717
6504293,2014,1,0,0,0,22,11,2,2,50,,,E,VIHDINTIE,1718
6622050,2014,11,0,0,0,9,4,3,2,40,,,E,VIHDINTIE,1719
6622159,2014,11,0,0,0,19,2,3,2,50,,,E,VIHDINTIE,1720
6688781,2014,12,0,0,0,13,6,6,2,50,,,E,VIHDINTIE,1721
6718387,2014,3,0,0,0,10,3,3,2,50,,,E,VIHDINTIE,1722
6742312,2014,11,0,0,0,18,2,3,2,50,,,E,VIHDINTIE,1723
6768790,2014,11,0,0,0,13,3,3,2,50,,,E,VIHDINTIE,1724
6844443,2014,8,0,0,0,14,4,3,2,50,,,E,VIHDINTIE,1725
6866920,2014,9,0,0,0,12,3,3,2,50,,,E,VIHDINTIE,1726
6867077,2014,7,0,0,0,9,3,3,2,50,,,E,VIHDINTIE,1727
6867089,2014,9,0,0,0,15,2,1,1,50,,,E,VIHDINTIE,1728
6903630,2014,6,0,0,0,18,4,3,2,50,,,E,VIHDINTIE,1729
6913226,2014,8,0,0,0,18,2,3,2,50,,,E,VIHDINTIE,1730
6620545,2014,3,0,1,2,10,69,9,2,50,,,E,MÄKELÄNKATU,1731
6655876,2014,3,0,0,0,14,8,6,2,50,,,E,MÄKELÄNKATU,1732
6902520,2014,7,0,0,0,15,6,6,2,50,,,E,LAHDENVÄYLÄ,1733
6471214,2014,1,0,0,0,17,8,1,1,40,,,E,MECHELININKATU,1734
6485087,2014,1,0,0,0,19,8,6,3,40,,,E,MECHELININKATU,1735
6494495,2014,1,0,1,2,9,65,9,2,40,,,E,MECHELININKATU,1736
6494496,2014,1,0,0,0,14,7,6,2,40,,,E,MECHELININKATU,1737
6505344,2014,1,0,2,2,17,8,6,3,40,,,E,MECHELININKATU,1738
6622038,2014,11,0,0,0,20,6,6,2,40,,,E,MECHELININKATU,1739
6655850,2014,3,0,0,0,16,8,6,3,40,,,E,MECHELININKATU,1740
6655950,2014,1,0,0,0,18,3,3,2,40,,,E,MECHELININKATU,1741
6656110,2014,11,0,0,0,16,4,3,2,40,,,E,MECHELININKATU,1742
6688604,2014,2,0,0,0,13,4,3,2,40,,,E,MECHELININKATU,1743
6688775,2014,11,0,0,0,19,3,3,2,40,,,E,MECHELININKATU,1744
6716403,2014,4,0,0,0,10,4,3,2,40,,,E,MECHELININKATU,1745
6740793,2014,3,0,0,0,14,7,6,2,40,,,E,MECHELININKATU,1746
6742193,2014,10,0,0,0,12,3,3,2,40,,,K,MECHELININKATU,1747
6768786,2014,11,0,0,0,13,6,6,2,40,,,E,MECHELININKATU,1748
6768826,2014,10,0,0,0,18,8,6,2,40,,,E,MECHELININKATU,1749
6769069,2014,4,0,1,2,13,6,6,2,40,,,E,MECHELININKATU,1750
6770656,2014,6,0,0,0,1,13,2,2,40,,,E,MECHELININKATU,1751
6789042,2014,5,0,0,0,18,6,6,2,40,,,E,MECHELININKATU,1752
6810583,2014,9,0,0,0,20,39,8,2,40,,,E,MECHELININKATU,1753
6810707,2014,6,0,0,0,10,11,2,2,40,,,E,MECHELININKATU,1754
6813970,2014,8,0,0,0,10,8,6,2,40,,,E,MECHELININKATU,1755
6814185,2014,6,0,0,0,12,23,3,2,40,,,E,MECHELININKATU,1756
6842536,2014,8,0,0,0,23,3,3,2,40,,,E,MECHELININKATU,1757
6868757,2014,8,0,1,2,13,99,8,2,40,,,E,MECHELININKATU,1758
6891190,2014,8,0,0,0,13,3,3,2,40,,,K,MECHELININKATU,1759
6912209,2014,8,0,0,0,9,4,3,2,50,,,E,MECHELININKATU,1760
6578283,2014,11,0,0,0,18,99,13,0,30,,,E,METSÄLÄNTIE,1761
6685944,2014,12,0,0,0,17,7,6,0,60,,,E,METSÄLÄNTIE,1762
6716400,2014,5,0,0,0,17,3,3,2,50,,,E,METSÄLÄNTIE,1763
6789012,2014,9,0,0,0,16,4,3,2,50,,,E,METSÄLÄNTIE,1764
6919780,2014,7,0,0,0,16,6,6,2,50,,,E,METSÄLÄNTIE,1765
6494527,2014,1,0,0,0,20,40,4,2,50,,,E,VETURITIE,1766
6578287,2014,11,0,0,0,20,20,5,2,50,,,E,VETURITIE,1767
6685762,2014,2,0,0,0,16,96,13,2,50,,,E,VETURITIE,1768
6770476,2014,9,0,0,0,9,99,13,2,40,,,E,METSÄLÄNTIE,1769
6844518,2014,9,0,0,0,21,2,3,2,50,,,E,VETURITIE,1770
6480004,2014,1,0,0,0,16,99,13,2,50,,,E,TIKKURITIE,1771
6485203,2014,1,0,0,0,18,8,6,3,50,,,E,TIKKURITIE,1772
6718354,2014,5,0,0,0,16,8,6,2,50,,,E,TIKKURITIE,1773
6770545,2014,4,0,0,0,12,4,3,2,50,,,E,TIKKURITIE,1774
6789228,2014,4,0,0,0,19,10,1,1,50,,,E,TIKKURITIE,1775
6813797,2014,10,0,0,0,13,12,2,2,50,,,E,TIKKURITIE,1776
6867198,2014,6,0,0,0,19,96,13,2,50,,,E,TIKKURITIE,1777
6474200,2014,1,0,0,0,11,6,6,2,40,,,E,VANHA PORVOONTIE,1778
6620465,2014,4,0,0,0,7,8,6,2,40,,,E,VANHA PORVOONTIE,1779
6768995,2014,5,0,0,0,23,6,6,2,50,,,E,VANHA PORVOONTIE,1780
6656176,2014,10,0,1,2,7,41,8,2,50,,,E,SUUTARILANTIE,1781
6920252,2014,6,0,0,0,17,41,1,1,50,,,E,SUUTARILANTIE,1782
6485174,2014,12,0,0,0,11,83,1,1,50,,,E,SUUTARILANTIE,1783
6518468,2014,12,0,0,0,24,19,2,2,50,,,E,SUUTARILANTIE,1784
6740855,2014,9,0,1,2,8,41,8,2,50,,,E,SUUTARILANTIE,1785
6768783,2014,10,0,1,2,22,8,6,2,50,,,E,SUUTARILANTIE,1786
6810584,2014,9,0,1,2,20,95,1,1,50,,,E,SUUTARILANTIE,1787
6913155,2014,8,0,1,2,11,59,8,2,40,,,E,SUUTARILANTIE,1788
6660643,2014,5,0,0,0,7,99,13,0,50,,,E,VANHA PORVOONTIE,1789
6474190,2014,1,0,0,0,10,6,6,2,50,,,E,HELSINGINKATU,1790
6474192,2014,1,0,0,0,15,13,2,2,40,,,E,MANNERHEIMINTIE,1791
6474198,2014,1,0,0,0,23,91,13,2,30,,,E,TEHTAANKATU,1792
6479711,2014,12,0,1,2,12,8,6,2,40,,,E,RATAPIHANTIE,1793
6485706,2014,1,0,0,0,15,2,3,2,40,,,E,VIHDINTIE,1794
6495521,2014,1,0,0,0,17,8,6,2,50,,,E,RATAPIHANTIE,1795
6504297,2014,1,0,0,0,13,13,2,0,30,,,K,TEHTAANKATU,1796
6504417,2014,1,0,0,0,16,8,6,4,50,,,E,RATAPIHANTIE,1797
6505235,2014,1,0,0,0,16,8,6,2,50,,,E,VETURITIE,1798
6505249,2014,2,0,0,0,21,91,13,2,40,,,E,RATAPIHANTIE,1799
6505350,2014,1,0,0,0,14,8,6,2,50,,,E,RATAPIHANTIE,1800
6518486,2014,2,0,0,0,1,6,6,2,30,,,E,MANNERHEIMINTIE,1801
6520846,2014,1,0,0,0,9,6,6,2,50,,,E,MANNERHEIMINTIE,1802
6544540,2014,12,0,0,0,10,40,4,0,40,,,E,VIHDINTIE,1803
6544566,2014,3,0,1,2,9,8,6,2,50,,,E,HAKAMÄENTIE,1804
6544570,2014,1,0,0,0,18,8,6,0,50,,,E,VETURITIE,1805
6544572,2014,1,0,1,2,18,9,13,2,40,,,E,VETURITIE,1806
6575541,2014,4,0,0,0,8,4,3,2,50,,,E,MANNERHEIMINTIE,1807
6575567,2014,12,0,0,0,13,4,3,2,50,,,E,VIHDINTIE,1808
6575657,2014,12,0,0,0,19,8,6,2,40,,,E,HELSINGINKATU,1809
6575670,2014,12,0,0,0,14,99,13,2,40,,,E,TÖÖLÖNKATU,1810
6578008,2014,2,0,0,0,16,6,6,2,40,,,E,HELSINGINKATU,1811
6578059,2014,3,0,0,0,14,99,13,2,40,,,E,VETURITIE,1812
6578117,2014,12,0,0,0,8,59,4,2,30,,,E,TÖÖLÖNKATU,1813
6578184,2014,11,0,0,0,8,8,6,2,50,,,E,VETURITIE,1814
6578302,2014,10,0,0,0,18,3,3,2,40,,,E,ETELÄESPLANADI,1815
6620239,2014,11,0,0,0,22,13,2,2,30,,,E,TÖÖLÖNKATU,1816
6620329,2014,10,0,0,0,9,52,4,2,30,,,E,TEHTAANKATU,1817
6620352,2014,11,0,1,2,16,8,6,2,50,,,E,VETURITIE,1818
6620359,2014,12,0,0,0,2,96,13,2,50,,,E,RUNEBERGINKATU,1819
6620548,2014,2,0,0,0,17,40,4,2,40,,,E,TEHTAANKATU,1820
6620560,2014,3,0,0,0,7,99,13,1,-1,,,E,MÄKELÄNKATU,1821
6620571,2014,3,0,0,0,8,6,6,2,30,,,E,KAIVOKATU,1822
6620609,2014,2,0,0,0,8,4,3,2,40,,,E,RUNEBERGINKATU,1823
6620651,2014,2,0,0,0,8,49,4,0,50,,,E,MANNERHEIMINTIE,1824
6620675,2014,2,0,0,0,13,10,2,3,50,,,E,HELSINGINKATU,1825
6621772,2014,3,0,0,0,20,49,4,2,50,,,E,VETURITIE,1826
6621774,2014,3,0,0,0,17,5,3,2,40,,,E,HELSINGINKATU,1827
6621781,2014,2,0,0,0,20,91,13,2,40,,,E,RUNEBERGINKATU,1828
6621827,2014,3,0,0,0,23,80,1,1,50,,,E,LÄNSIMÄENTIE,1829
6621842,2014,4,0,0,0,10,8,6,2,60,,,E,VETURITIE,1830
6621918,2014,12,0,0,0,8,99,13,2,-1,,,E,ITÄVÄYLÄ,1831
6621924,2014,12,0,1,2,9,79,9,2,40,,,E,PITKÄSILTA,1832
6622016,2014,12,0,0,0,24,6,6,2,30,,,E,MECHELININKATU,1833
6622024,2014,12,0,1,2,3,11,2,2,50,,,E,VETURITIE,1834
6622042,2014,11,0,0,0,19,8,6,2,50,,,E,HELSINGINKATU,1835
6622052,2014,11,0,0,0,11,43,1,1,40,,,K,EHRENSTRÖMINTIE,1836
6655874,2014,3,0,0,0,10,8,6,2,50,,,E,RATAPIHANTIE,1837
6655928,2014,2,0,0,0,17,89,13,0,50,,,E,HELSINGINKATU,1838
6655930,2014,2,0,0,0,11,96,13,3,50,,,E,MÄKELÄNKATU,1839
6655932,2014,2,0,0,0,16,99,13,2,30,,,E,MERIKANNONTIE,1840
6656027,2014,1,0,0,0,16,6,6,2,30,,,E,KAIVOKATU,1841
6656066,2014,3,0,0,0,21,6,6,2,40,,,E,HELSINGINKATU,1842
6656164,2014,11,0,0,0,14,2,3,2,40,,,E,RUNEBERGINKATU,1843
6656249,2014,11,0,0,0,1,4,3,2,40,,,E,HELSINGINKATU,1844
6660352,2014,12,0,0,0,17,99,13,2,30,,,E,KAIVOKATU,1845
6660382,2014,12,0,0,0,20,8,6,2,40,,,E,HELSINGINKATU,1846
6660384,2014,12,0,0,0,22,96,13,2,30,,,E,KAIVOKATU,1847
6660428,2014,11,0,0,0,18,12,2,0,50,,,E,SUUTARILANTIE,1848
6660431,2014,12,0,0,0,16,8,6,2,50,,,E,VETURITIE,1849
6660437,2014,11,0,0,0,17,13,1,1,40,,,E,HELSINGINKATU,1850
6660438,2014,11,0,0,0,23,9,13,2,40,,,E,RUNEBERGINKATU,1851
6660443,2014,12,0,0,0,21,80,1,1,50,,,E,LÄNSIMÄENTIE,1852
6660566,2014,12,0,0,0,8,9,13,2,40,,,E,VETURITIE,1853
6660579,2014,12,0,0,0,19,99,13,2,40,,,E,MANNERHEIMINTIE,1854
6660601,2014,3,0,0,0,15,2,3,2,40,,,E,RUNEBERGINKATU,1855
6660615,2014,2,0,0,0,18,91,13,2,30,,,E,EHRENSTRÖMINTIE,1856
6660696,2014,1,0,0,0,18,13,1,1,30,,,E,KAIVOKATU,1857
6660707,2014,4,0,1,2,9,29,8,2,50,,,E,HELSINGINKATU,1858
6660761,2014,3,0,0,0,18,13,2,2,50,,,E,VIHDINTIE,1859
6660782,2014,3,0,1,2,13,34,8,2,40,,,E,HELSINGINKATU,1860
6660783,2014,3,0,0,0,17,41,1,1,40,,,E,HELSINGINKATU,1861
6660795,2014,2,0,0,0,14,91,13,2,30,,,E,EHRENSTRÖMINTIE,1862
6660822,2014,3,0,0,0,21,8,6,2,50,,,E,HELSINGINKATU,1863
6685582,2014,4,0,1,2,18,64,9,2,30,,,E,KAIVOKATU,1864
6685588,2014,3,0,0,0,23,13,2,2,50,,,E,HELSINGINKATU,1865
6685626,2014,3,0,0,0,11,96,13,2,40,,,E,RUNEBERGINKATU,1866
6685642,2014,4,0,1,2,20,30,2,2,40,,,E,ITÄVÄYLÄ,1867
6685643,2014,5,0,0,0,16,8,6,2,50,,,E,MANNERHEIMINTIE,1868
6685652,2014,3,0,0,0,13,8,6,2,50,,,E,HELSINGINKATU,1869
6685690,2014,3,0,2,2,20,49,4,2,30,,,E,MANNERHEIMINTIE,1870
6685784,2014,12,0,0,0,13,40,4,2,40,,,E,MECHELININKATU,1871
6685785,2014,12,0,0,0,12,53,4,3,50,,,E,MÄKELÄNKATU,1872
6685850,2014,12,0,0,0,14,3,3,2,40,,,E,VIHDINTIE,1873
6685862,2014,10,0,0,0,1,6,6,2,30,,,E,KAIVOKATU,1874
6685914,2014,12,0,0,0,22,8,6,2,40,,,E,MÄKELÄNKATU,1875
6685936,2014,10,0,1,2,22,75,9,2,40,,,E,HELSINGINKATU,1876
6685940,2014,12,0,0,0,18,6,6,3,50,,,E,MANNERHEIMINTIE,1877
6685965,2014,12,0,0,0,17,96,13,2,30,,,E,MECHELININKATU,1878
6688535,2014,2,0,0,0,17,3,3,2,40,,,E,VETURITIE,1879
6688600,2014,5,0,0,0,9,6,6,2,30,,,E,KAIVOKATU,1880
6688609,2014,3,0,0,0,13,49,4,2,50,,,E,VETURITIE,1881
6688612,2014,4,0,1,2,12,30,2,2,50,,,E,VANHA PORVOONTIE,1882
6688620,2014,3,0,0,0,14,49,4,2,40,,,E,LÄNSIMÄENTIE,1883
6688642,2014,10,0,0,0,19,96,13,2,30,,,E,TEHTAANKATU,1884
6688646,2014,11,0,0,0,18,8,6,2,40,,,E,RATAPIHANTIE,1885
6688824,2014,3,0,0,0,3,90,11,2,50,,,E,PIRKKOLANTIE,1886
6688878,2014,12,0,0,0,18,30,2,2,50,,,E,MÄKELÄNKATU,1887
6716261,2014,12,0,0,0,20,14,13,2,40,,,E,HELSINGINKATU,1888
6716292,2014,5,0,0,0,15,8,6,0,70,,,E,VIHDINTIE,1889
6716324,2014,11,0,0,0,7,2,3,2,40,,,E,MANNERHEIMINTIE,1890
6716349,2014,12,0,0,0,23,6,6,2,50,,,E,RATAPIHANTIE,1891
6716356,2014,4,0,0,0,14,4,3,0,50,,,E,MANNERHEIMINTIE,1892
6716388,2014,5,0,0,0,11,99,13,2,50,,,E,MANNERHEIMINTIE,1893
6716416,2014,3,0,0,0,13,8,6,0,40,,,E,RATAPIHANTIE,1894
6716434,2014,3,0,0,0,11,99,13,2,40,,,E,RUNEBERGINKATU,1895
6716454,2014,3,0,0,0,18,6,6,2,40,,,E,EHRENSTRÖMINTIE,1896
6716466,2014,4,0,1,2,24,49,8,2,50,,,E,MANNERHEIMINTIE,1897
6718074,2014,10,0,0,0,7,20,5,2,30,,,E,PUISTOKATU,1898
6718174,2014,9,0,0,0,13,8,6,2,50,,,E,HELSINGINKATU,1899
6718208,2014,11,0,0,0,18,96,13,2,40,,,E,MANNERHEIMINTIE,1900
6718210,2014,11,0,0,0,12,30,2,2,30,,,E,TEHTAANKATU,1901
6718272,2014,5,0,0,0,17,40,4,2,30,,,E,TÖÖLÖNKATU,1902
6718274,2014,4,0,1,2,17,2,3,2,40,,,E,MECHELININKATU,1903
6718292,2014,5,0,0,0,15,54,4,3,30,,,E,POHJOISESPLANADI,1904
6718369,2014,4,0,0,0,11,96,13,2,50,,,E,VIHDINTIE,1905
6718378,2014,4,0,0,0,17,30,2,2,40,,,E,MÄKELÄNKATU,1906
6740521,2014,10,0,0,0,24,6,6,3,30,,,E,VETURITIE,1907
6740575,2014,9,0,0,0,13,99,13,2,40,,,E,MECHELININKATU,1908
6740652,2014,11,0,0,0,17,41,8,2,40,,,E,RATAPIHANTIE,1909
6740682,2014,5,0,0,0,15,2,3,2,40,,,E,MECHELININKATU,1910
6740712,2014,5,0,0,0,11,4,3,2,50,,,E,HAKAMÄENTIE,1911
6740780,2014,4,0,0,0,15,8,6,2,40,,,E,HELSINGINKATU,1912
6740782,2014,4,0,0,0,9,5,3,2,40,,,E,RUNEBERGINKATU,1913
6740852,2014,5,0,0,0,20,4,3,2,50,,,E,MANNERHEIMINTIE,1914
6740860,2014,3,0,0,0,18,96,13,2,30,,,E,MANNERHEIMINTIE,1915
6742223,2014,10,0,0,0,17,99,13,1,40,,,E,RUNEBERGINKATU,1916
6742286,2014,5,0,0,0,11,6,6,2,40,,,E,RUNEBERGINKATU,1917
6742363,2014,5,0,0,0,-1,52,4,2,30,,,E,POHJOISESPLANADI,1918
6742370,2014,3,0,0,0,15,96,13,2,40,,,E,RATAPIHANTIE,1919
6768600,2014,10,0,0,0,16,6,6,2,30,,,E,KAIVOKATU,1920
6768661,2014,9,0,0,0,12,59,4,2,40,,,E,POHJOISESPLANADI,1921
6768728,2014,9,0,0,0,21,11,2,4,40,,,E,POHJOISESPLANADI,1922
6768802,2014,11,0,1,2,20,19,8,2,50,,,E,VIHDINTIE,1923
6768871,2014,5,0,0,0,18,4,3,2,50,,,E,METSÄLÄNTIE,1924
6768912,2014,3,0,0,0,13,13,2,2,30,,,E,POHJOISESPLANADI,1925
6768960,2014,3,0,0,0,14,99,13,4,50,,,E,HELSINGINKATU,1926
6768962,2014,3,0,0,0,15,6,1,1,40,,,E,RUNEBERGINKATU,1927
6768965,2014,5,0,0,0,3,99,13,1,60,,,E,VETURITIE,1928
6768994,2014,5,0,0,0,18,9,13,2,40,,,E,MANNERHEIMINTIE,1929
6769008,2014,4,0,0,0,16,91,8,2,40,,,E,RUNEBERGINKATU,1930
6769061,2014,4,0,0,0,18,30,2,2,50,,,E,LÄNSIMÄENTIE,1931
6769075,2014,5,0,0,0,22,3,3,2,50,,,E,MANNERHEIMINTIE,1932
6770345,2014,9,0,0,0,8,10,2,2,40,,,E,HELSINGINKATU,1933
6770529,2014,10,0,0,0,12,59,4,2,40,,,E,VANHA PORVOONTIE,1934
6770530,2014,10,0,0,0,8,2,3,2,40,,,E,RUNEBERGINKATU,1935
6770564,2014,6,0,0,0,20,4,3,2,40,,,E,ITÄVÄYLÄ,1936
6770644,2014,6,0,0,0,14,2,3,2,40,,,E,ETELÄESPLANADI,1937
6789057,2014,8,0,0,0,5,81,13,0,50,,,E,HAKANIEMEN SILTA,1938
6789088,2014,10,0,0,0,19,94,13,0,40,,,E,PIRKKOLANTIE,1939
6789099,2014,10,0,0,0,23,81,13,0,40,,,E,RATAPIHANTIE,1940
6789119,2014,4,0,0,0,16,3,3,2,40,,,E,RUNEBERGINKATU,1941
6789121,2014,7,0,0,0,10,13,2,2,40,,,E,MECHELININKATU,1942
6789128,2014,6,0,1,2,8,36,8,2,40,,,E,MANNERHEIMINTIE,1943
6789171,2014,9,0,1,2,8,41,8,2,50,,,E,ITÄVÄYLÄ,1944
6789192,2014,5,0,0,0,14,91,13,2,40,,,E,HELSINGINKATU,1945
6790961,2014,10,0,0,0,10,96,13,2,50,,,E,HERMANNIN RANTATIE,1946
6791128,2014,10,0,0,0,12,13,1,1,50,,,E,LÄNSIMÄENTIE,1947
6791271,2014,8,0,1,2,7,95,8,2,50,,,E,VIHDINTIE,1948
6810466,2014,9,0,0,0,20,90,11,2,50,,,E,METSÄLÄNTIE,1949
6810601,2014,8,0,0,0,18,8,6,2,50,,,E,ITÄVÄYLÄ,1950
6810609,2014,8,0,0,0,21,8,6,2,40,,,E,HELSINGINKATU,1951
6810640,2014,10,0,0,0,11,4,3,2,40,,,E,MANNERHEIMINTIE,1952
6810656,2014,8,0,0,0,23,4,3,2,50,,,E,NORDENSKÖLDINKATU,1953
6810664,2014,8,0,1,2,16,49,4,3,50,,,E,LÄNSIMÄENTIE,1954
6810669,2014,6,0,0,0,14,3,3,2,40,,,E,RATAPIHANTIE,1955
6810670,2014,6,0,1,2,17,55,8,2,40,,,E,HELSINGINKATU,1956
6810680,2014,9,0,0,0,19,8,6,2,50,,,E,VETURITIE,1957
6810709,2014,8,0,0,0,21,6,6,2,50,,,E,LÄNSIMÄENTIE,1958
6813966,2014,6,0,0,0,18,3,3,2,50,,,E,RATAPIHANTIE,1959
6814006,2014,8,0,0,0,18,96,1,1,60,,,E,RATAPIHANTIE,1960
6814009,2014,9,0,2,2,9,55,8,2,50,,,E,VIHDINTIE,1961
6814026,2014,8,0,1,2,4,86,1,1,40,,,E,RUNEBERGINKATU,1962
6814051,2014,9,0,0,0,12,4,3,2,40,,,E,HELSINGINKATU,1963
6814063,2014,9,0,0,0,1,49,4,2,30,,,E,TÖÖLÖNKATU,1964
6814073,2014,6,0,1,2,12,8,6,3,50,,,E,VETURITIE,1965
6814093,2014,9,0,1,2,11,8,6,2,40,,,E,HELSINGINKATU,1966
6814192,2014,8,0,0,0,9,91,13,2,40,,,E,RUNEBERGINKATU,1967
6814244,2014,8,0,1,2,9,41,8,2,50,,,E,HELSINGINKATU,1968
6814245,2014,8,0,0,0,10,11,2,2,30,,,K,EHRENSTRÖMINTIE,1969
6814255,2014,6,0,1,2,12,52,8,2,50,,,E,HELSINGINKATU,1970
6814266,2014,4,0,0,0,19,40,4,2,40,,,K,ITÄVÄYLÄ,1971
6842426,2014,10,0,0,0,15,6,6,2,40,,,E,RATAPIHANTIE,1972
6842556,2014,9,0,0,0,15,8,6,2,30,,,E,KAIVOKATU,1973
6842597,2014,8,0,0,0,16,99,13,1,30,,,E,TEHTAANKATU,1974
6842605,2014,6,0,0,0,13,91,1,1,40,,,E,RUNEBERGINKATU,1975
6844425,2014,8,0,1,2,10,6,6,2,30,,,E,TEHTAANKATU,1976
6844433,2014,9,0,1,2,15,6,6,2,50,,,E,MÄKELÄNKATU,1977
6844439,2014,6,0,0,0,13,4,3,2,30,,,E,RUNEBERGINKATU,1978
6844457,2014,9,0,0,0,14,2,3,2,40,,,E,RUNEBERGINKATU,1979
6844479,2014,9,0,0,0,15,13,13,2,40,,,E,HELSINGINKATU,1980
6844505,2014,8,0,0,0,24,96,13,2,30,,,E,KAIVOKATU,1981
6844513,2014,7,0,0,0,16,8,6,2,50,,,E,RATAPIHANTIE,1982
6844531,2014,6,0,0,0,10,99,13,2,40,,,E,HELSINGINKATU,1983
6844544,2014,9,0,0,0,22,16,8,2,30,,,E,EHRENSTRÖMINTIE,1984
6844570,2014,9,1,0,1,15,79,9,2,30,,,E,MANNERHEIMINTIE,1985
6866927,2014,9,0,1,2,15,13,8,2,30,,,E,MERIKANNONTIE,1986
6867045,2014,8,0,0,0,16,91,13,2,30,,,E,EHRENSTRÖMINTIE,1987
6867048,2014,9,0,3,2,16,8,6,3,50,,,E,HELSINGINKATU,1988
6867052,2014,6,0,0,0,14,99,13,0,30,,,E,MANNERHEIMINTIE,1989
6867081,2014,8,0,0,0,17,8,6,3,50,,,E,HELSINGINKATU,1990
6867086,2014,9,0,1,2,17,41,8,2,50,,,E,TIKKURITIE,1991
6867093,2014,6,0,0,0,15,8,6,2,40,,,E,RUNEBERGINKATU,1992
6867144,2014,5,0,0,0,17,49,4,2,30,,,E,PUISTOKATU,1993
6867189,2014,9,0,0,0,16,31,2,2,50,,,E,LÄNSIMÄENTIE,1994
6867196,2014,6,0,0,0,15,4,3,2,40,,,E,RATAPIHANTIE,1995
6867197,2014,6,0,0,0,15,40,8,2,30,,,E,MERIKANNONTIE,1996
6867216,2014,8,0,0,0,9,4,1,1,40,,,E,MANNERHEIMINTIE,1997
6867222,2014,6,0,0,0,13,6,6,2,40,,,E,RUNEBERGINKATU,1998
6868729,2014,9,0,0,0,18,13,2,2,50,,,E,MÄKELÄNKATU,1999
6868743,2014,6,0,0,0,13,9,13,2,50,,,E,MANNERHEIMINTIE,2000
6868770,2014,7,0,0,0,20,96,13,2,40,,,E,HELSINGINKATU,2001
