Onnett_id,Tienpit,Tie,Aosa,Aet,Ajr,Vuosi,Kk,Päivä,Kuolleet,Loukkaant,Vakavuusko,Tunti,Vkpv,Ontyyppi,Onluokka,Osallkm,Nopraj,Taajmerk,Pinta,Valoisuus,Sää,Onnpaikka,Liikvalot,Liittyvtie,Noplaji,Nopsuunvas,Nopsuunoik,Taajama,Mo_mol,Toimluokka,Kvl,Raskaskvl,Tienlev,X,Y,Tietyö,Päällyste,Lämpötila,Risteys,Katuosoite,Tietyyppi,Lisäkaisty,Solmutyyp,Liitluok,Lähliittie,Suuntlkm,Toimenpide,Valaisomis,Poikkileik,Päällyslev,Päällystlk
6892508,2,,,,,2014,6,06.06.2014,0,0,0,16,Perjantai,15,8,2,-1,0,-1,1,-1,-1,-1,,-1,-1,-1,E,-1,-1,,,,385472.0,6675266.0,E,-1,21.0,0,ASEMAPÄÄLLIKÖNKATU                      ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6892512,2,,,,,2014,6,06.06.2014,0,0,0,17,Perjantai,96,13,2,30,1,-1,1,-1,-1,-1,,-1,-1,-1,K,-1,-1,,,,386356.0,6673280.0,E,1,21.0,0,TOINEN LINJA 2-4,-1,-1,-1,-1,,,-1,-1,-1,,-1
6892517,2,,,,,2014,9,04.09.2014,0,0,0,17,Torstai,3,3,2,50,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,385206.0,6674716.0,E,1,21.0,0,VETURITIE X VAUHTITIE                   ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6892519,2,,,,,2014,6,11.06.2014,0,0,0,14,Keskiviikko,4,3,2,30,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,383599.0,6675242.0,E,1,21.0,0,TILKANVIERTO 7,-1,-1,-1,-1,,,-1,-1,-1,,-1
6892520,2,,,,,2014,6,11.06.2014,0,0,0,21,Keskiviikko,36,2,2,40,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,389963.0,6681159.0,E,1,21.0,2,MALMIN KAUPPATIE                        ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6892524,2,,,,,2014,9,05.09.2014,0,0,0,12,Perjantai,60,1,1,40,1,1,1,1,2,-1,,-1,-1,-1,K,-1,-1,,,,389976.0,6678460.0,E,1,21.0,2,LATOKARTANONKAARI X KANSLERINKAARI      ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6892525,2,,,,,2014,9,05.09.2014,0,0,0,16,Perjantai,8,6,2,40,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,387695.0,6678193.0,E,1,21.0,1,KIRKKOHERRANTIE X JOKINIEMENTIE         ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6892526,2,,,,,2014,9,05.09.2014,0,1,2,16,Perjantai,40,7,2,30,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,386668.0,6680604.0,E,1,21.0,1,KOULUMESTRINTIE X TAULUTIE              ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6892527,2,,,,,2014,5,21.05.2014,0,0,0,17,Keskiviikko,10,2,2,50,1,2,1,4,1,-1,,-1,-1,-1,K,-1,-1,,,,391714.0,6682602.0,E,1,21.0,2,MALMINKAARI X SUURMETSÄNTIE             ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6892528,2,,,,,2014,7,31.07.2014,0,0,0,21,Torstai,96,13,2,30,1,1,2,2,4,-1,,-1,-1,-1,K,-1,-1,,,,383174.0,6679662.0,E,1,21.0,0,KANTELETTARENTIE 1,-1,-1,-1,-1,,,-1,-1,-1,,-1
6892536,2,,,,,2014,7,11.07.2014,0,0,0,19,Perjantai,3,3,2,30,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,386219.0,6671791.0,E,4,21.0,0,ETELÄ-ESPLANADI X FABIANINKATU          ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6902502,2,,,,,2014,5,25.05.2014,0,0,0,17,Sunnuntai,93,1,1,40,1,1,1,2,1,-1,,-1,-1,-1,K,-1,-1,,,,391773.0,6671678.0,E,1,22.0,2,LAAJASALONTI X JOLLAKSENTIE             ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6902503,2,,,,,2014,5,26.05.2014,0,1,2,8,Maanantai,41,8,2,30,1,1,1,1,2,-1,,-1,-1,-1,K,-1,-1,,,,382454.0,6679199.0,E,1,22.0,1,NIITTYKULMANTIE X LAURINNIITYNTIE       ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6902504,2,,,,,2014,5,26.05.2014,0,1,2,19,Maanantai,91,8,2,40,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,389898.0,6683063.0,E,1,22.0,0,YLÄKASKENTIE 3,-1,-1,-1,-1,,,-1,-1,-1,,-1
6902510,2,,,,,2014,7,10.07.2014,0,0,0,17,Torstai,6,6,2,40,1,-1,1,1,-1,-1,,-1,-1,-1,K,-1,-1,,,,384318.0,6671434.0,E,1,22.0,0,SELKÄMERENKATU X ITÄMERENKATU           ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6902516,2,,,,,2014,7,13.07.2014,0,0,0,15,Sunnuntai,41,8,2,30,1,1,1,2,3,-1,,-1,-1,-1,K,-1,-1,,,,387123.0,6678629.0,E,1,22.0,2,MÄKITORPANTIE X KYLÄNVANHIMMANTIE       ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6902521,2,,,,,2014,7,15.07.2014,0,1,2,10,Tiistai,14,8,2,40,1,1,1,2,1,1,,-1,-1,-1,K,-1,-1,,,,385472.0,6672017.0,E,1,22.0,4,SIMONKATU X YRJÖNKATU                   ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6902523,2,,,,,2014,9,12.09.2014,0,0,0,17,Perjantai,96,13,2,60,1,1,1,2,4,-1,,-1,-1,-1,K,-1,-1,,,,387244.0,6673771.0,E,1,22.0,0,SÖRNÄISTEN RANTATIE 20,-1,-1,-1,-1,,,-1,-1,-1,,-1
6902583,2,,,,,2014,8,12.08.2014,0,0,0,18,Tiistai,99,13,2,30,1,1,1,1,1,1,,-1,-1,-1,K,-1,-1,,,,386302.0,6672556.0,E,1,22.0,4,LIISANKATU X UNIONINKATU                ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6902590,2,,,,,2014,8,13.08.2014,0,0,0,14,Keskiviikko,99,13,2,30,1,1,1,2,1,-1,,-1,-1,-1,K,-1,-1,,,,385794.0,6670796.0,E,4,22.0,0,TEHTAANKATU 28,-1,-1,-1,-1,,,-1,-1,-1,,-1
6902591,2,,,,,2014,8,13.08.2014,0,0,0,16,Keskiviikko,4,13,2,40,1,-1,1,1,-1,-1,,-1,-1,-1,K,-1,-1,,,,386378.0,6671706.0,E,1,22.0,0,ETELÄRANTA 16,-1,-1,-1,-1,,,-1,-1,-1,,-1
6902599,2,,,,,2014,8,15.08.2014,0,0,0,11,Perjantai,96,1,1,50,1,1,1,1,1,1,,-1,-1,-1,K,-1,-1,,,,385157.0,6675198.0,E,1,22.0,5,PASILANSILTA X PASILANKATU              ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6902604,2,,,,,2014,5,20.05.2014,0,0,0,14,Tiistai,4,3,2,40,1,1,1,1,1,1,,-1,-1,-1,K,-1,-1,,,,390800.0,6674649.0,E,1,22.0,5,LINNANRAKENTAJANTIE HERTTONIEMEN LIIKENN,-1,-1,-1,-1,,,-1,-1,-1,,-1
6902605,2,,,,,2014,5,20.05.2014,0,0,0,17,Tiistai,8,6,3,40,1,1,1,2,1,1,,-1,-1,-1,K,-1,-1,,,,386574.0,6673413.0,E,1,22.0,0,HÄMEENTIE 16,-1,-1,-1,-1,,,-1,-1,-1,,-1
6902613,2,,,,,2014,6,11.06.2014,0,1,2,18,Keskiviikko,49,8,2,40,1,1,1,1,2,1,,-1,-1,-1,K,-1,-1,,,,386389.0,6671532.0,E,1,22.0,4,ETELÄRANTA X ETELÄINEN MAKASIINIKATU    ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6902614,2,,,,,2014,6,11.06.2014,0,0,0,18,Keskiviikko,41,1,1,30,1,1,1,1,1,1,,-1,-1,-1,K,-1,-1,,,,385139.0,6671069.0,E,4,22.0,4,HIETALAHDENRANTA                        ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6902618,2,,,,,2014,5,22.05.2014,0,0,0,12,Torstai,99,13,1,60,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,395948.0,6675679.0,E,1,22.0,0,VUOTIE                                  ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6902619,2,,,,,2014,5,22.05.2014,0,0,0,16,Torstai,6,6,3,40,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,391726.0,6670802.0,E,1,22.0,0,LAAJASALONTIE 71,-1,-1,-1,-1,,,-1,-1,-1,,-1
6902621,2,,,,,2014,7,05.07.2014,0,0,0,14,Lauantai,20,5,2,40,1,1,1,1,4,-1,,-1,-1,-1,K,-1,-1,,,,393636.0,6676799.0,E,1,22.0,1,KASTELHOLMANTIE 2 (PUHOKSEN OSTOSKESKUS),-1,-1,-1,-1,,,-1,-1,-1,,-1
6902622,2,,,,,2014,7,05.07.2014,0,0,0,21,Lauantai,91,13,0,30,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,385919.0,6672449.0,E,1,22.0,0,BERGBOMINKUJA                           ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6902625,2,,,,,2014,7,07.07.2014,0,0,0,22,Maanantai,8,6,3,40,1,1,1,1,1,1,,-1,-1,-1,K,-1,-1,,,,387411.0,6675825.0,E,1,22.0,4,HÄMEENTIE X KOTISAARENKATU              ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6902687,2,,,,,2014,7,15.07.2014,0,0,0,10,Tiistai,6,6,2,30,1,1,1,2,1,1,,-1,-1,-1,K,-1,-1,,,,386001.0,6672345.0,E,1,22.0,4,VILHONKATU X MIKONKATU                  ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6902688,2,,,,,2014,7,15.07.2014,0,0,0,14,Tiistai,99,13,1,40,1,1,1,1,2,-1,,-1,-1,-1,K,-1,-1,,,,390957.0,6674495.0,E,1,22.0,2,HITSAAJANKATU X KIPINÄ                  ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6902690,2,,,,,2014,7,15.07.2014,0,0,0,17,Tiistai,8,6,2,50,1,1,1,2,1,1,,-1,-1,-1,K,-1,-1,,,,391134.0,6674505.0,E,1,22.0,4,LINNANRAKENTAJANTIE X LAIVALAHDENKATU   ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6903510,2,,,,,2014,7,29.07.2014,0,0,0,22,Tiistai,96,13,2,40,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,393394.0,6676712.0,E,1,23.0,0,OLAVINLINNANTIE 5,-1,-1,-1,-1,,,-1,-1,-1,,-1
6903511,2,,,,,2014,7,29.07.2014,0,1,2,23,Tiistai,69,9,2,50,1,1,4,2,2,-1,,-1,-1,-1,K,-1,-1,,,,385126.0,6671929.0,E,1,23.0,0,RUNEBERGINKATU                          ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6903517,2,,,,,2014,7,31.07.2014,0,1,2,2,Torstai,59,8,2,50,1,2,3,3,3,-1,,-1,-1,-1,K,-1,-1,,,,385469.0,6672410.0,E,4,23.0,5,ALVAR AALLON KUJA                       ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6903519,2,,,,,2014,7,31.07.2014,0,0,0,16,Torstai,36,2,2,40,1,1,1,2,4,-1,,-1,-1,-1,K,-1,-1,,,,384807.0,6681444.0,E,1,23.0,0,PAKILANTIE 122,-1,-1,-1,-1,,,-1,-1,-1,,-1
6903520,2,,,,,2014,5,25.05.2014,0,0,0,10,Sunnuntai,4,3,2,30,1,1,1,1,1,3,,-1,-1,-1,K,-1,-1,,,,386311.0,6671531.0,E,1,23.0,4,ETELÄINEN MAKASIINIKATU 9,-1,-1,-1,-1,,,-1,-1,-1,,-1
6903521,2,,,,,2014,7,05.07.2014,0,0,0,16,Lauantai,99,13,1,30,1,-1,1,-1,-1,-1,,-1,-1,-1,K,-1,-1,,,,386284.0,6670595.0,E,1,23.0,0,PUISTOKATU 8,-1,-1,-1,-1,,,-1,-1,-1,,-1
6903524,2,,,,,2014,8,02.08.2014,0,1,2,24,Lauantai,59,8,2,30,1,1,2,1,1,-1,,-1,-1,-1,K,-1,-1,,,,387177.0,6674016.0,E,1,23.0,0,VILHONVUORENKATU X PÄÄSKYLÄNRINNE       ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6903525,2,,,,,2014,7,11.07.2014,0,0,0,18,Perjantai,99,13,1,50,1,1,1,1,1,1,,-1,-1,-1,K,-1,-1,,,,394226.0,6676321.0,E,1,23.0,4,MERIPELLONTIE X RUSTHOLLARINTIE         ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6903527,2,,,,,2014,6,09.06.2014,0,0,0,12,Maanantai,99,13,1,30,1,-1,1,-1,-1,-1,,-1,-1,-1,K,-1,-1,,,,385057.0,6673020.0,E,1,23.0,0,TÖÖLÖNKATU 17,-1,-1,-1,-1,,,-1,-1,-1,,-1
6903559,2,,,,,2014,7,18.07.2014,0,0,0,12,Perjantai,99,13,1,40,1,1,1,1,5,-1,,-1,-1,-1,K,-1,-1,,,,385714.0,6675383.0,E,1,23.0,0,KIRJURINKATU 2,-1,-1,-1,-1,,,-1,-1,-1,,-1
6903613,2,,,,,2014,7,17.07.2014,0,0,0,18,Torstai,13,2,2,-1,1,1,1,1,4,-1,,-1,-1,-1,K,-1,-1,,,,395203.0,6679497.0,E,1,23.0,0,MELLUNMÄENRAITIO                        ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6903614,2,,,,,2014,7,17.07.2014,0,0,0,21,Torstai,99,13,2,50,1,1,1,1,4,-1,,-1,-1,-1,K,-1,-1,,,,390438.0,6684882.0,E,1,23.0,0,AKSELI 3,-1,-1,-1,-1,,,-1,-1,-1,,-1
6903615,2,,,,,2014,7,21.07.2014,0,0,0,10,Maanantai,96,13,0,50,1,1,1,1,4,-1,,-1,-1,-1,K,-1,-1,,,,384004.0,6678313.0,E,1,23.0,0,NUIJAMIESTENTIE 5,-1,-1,-1,-1,,,-1,-1,-1,,-1
6903616,2,,,,,2014,7,13.07.2014,0,0,0,13,Sunnuntai,99,13,2,30,1,-1,1,-1,-1,-1,,-1,-1,-1,K,-1,-1,,,,386694.0,6674142.0,E,-1,23.0,0,VAASANKATU 17,-1,-1,-1,-1,,,-1,-1,-1,,-1
6903617,2,,,,,2014,8,09.08.2014,0,0,0,20,Lauantai,8,6,3,40,1,1,1,1,1,1,,-1,-1,-1,K,-1,-1,,,,384459.0,6673847.0,E,1,23.0,0,TOPELIUKSENKATU 25,-1,-1,-1,-1,,,-1,-1,-1,,-1
6903620,2,,,,,2014,7,23.07.2014,0,0,0,2,Keskiviikko,99,13,2,40,1,1,4,1,1,-1,,-1,-1,-1,K,-1,-1,,,,386473.0,6673782.0,E,1,23.0,0,FLEMINGINKATU 6,-1,-1,-1,-1,,,-1,-1,-1,,-1
6903622,2,,,,,2014,8,11.08.2014,0,0,0,20,Maanantai,99,13,1,40,1,-1,1,-1,-1,-1,,-1,-1,-1,K,-1,-1,,,,383733.0,6678526.0,E,1,23.0,0,MARIA JOTUNIN TIE                       ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6903624,2,,,,,2014,8,13.08.2014,0,0,0,14,Keskiviikko,52,4,2,40,1,1,1,1,1,1,,-1,-1,-1,K,-1,-1,,,,385704.0,6671789.0,E,1,23.0,4,LÖNNROTINKATU X YRJÖNKATU               ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6903628,2,,,,,2014,6,04.06.2014,0,0,0,21,Keskiviikko,96,13,2,40,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,386090.0,6675037.0,E,1,23.0,0,KUORTANEENTIE 3,-1,-1,-1,-1,,,-1,-1,-1,,-1
6903632,2,,,,,2014,8,14.08.2014,0,0,0,19,Torstai,19,2,2,50,1,1,1,2,1,1,,-1,-1,-1,K,-1,-1,,,,385047.0,6673455.0,E,1,23.0,4,MANNERHEIMINTIE X RUNEBERGINKATU        ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6903635,2,,,,,2014,6,06.06.2014,0,0,0,12,Perjantai,96,13,2,40,1,-1,1,-1,-1,-1,,-1,-1,-1,K,-1,-1,,,,382930.0,6677571.0,E,1,23.0,0,RIISTAVUORENKUJA 4-6,-1,-1,-1,-1,,,-1,-1,-1,,-1
6903636,2,,,,,2014,6,09.06.2014,0,0,0,16,Maanantai,96,13,2,-1,1,1,1,2,1,-1,,-1,-1,-1,K,-1,-1,,,,398034.0,6675476.0,E,1,23.0,0,URHEILUKALASTAJANKUJA                   ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912034,2,,,,,2014,7,22.07.2014,0,0,0,9,Tiistai,90,11,2,50,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,384761.0,6678908.0,E,1,24.0,0,PIRKKOLANTIE                            ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912035,2,,,,,2014,8,12.08.2014,0,1,2,18,Tiistai,41,8,3,30,1,1,1,1,2,-1,,-1,-1,-1,K,-1,-1,,,,389417.0,6680520.0,E,1,24.0,1,RUOTUTORPANKUJA X MALMINKAARI           ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912085,2,,,,,2014,7,23.07.2014,0,0,0,2,Keskiviikko,4,3,2,50,1,-1,4,2,1,-1,,-1,-1,-1,K,-1,-1,,,,384384.0,6671554.0,E,1,24.0,0,PORKKALANKATU                           ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912088,2,,,,,2014,8,12.08.2014,0,0,0,12,Tiistai,9,13,2,40,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,385905.0,6671577.0,E,1,24.0,0,EROTTAJANKATU 9,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912091,2,,,,,2014,7,24.07.2014,0,0,0,9,Torstai,96,13,2,30,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,384851.0,6671155.0,E,1,24.0,2,RUOHOLAHDENRANTA X HIETALAHDENRANTA     ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912092,2,,,,,2014,7,25.07.2014,0,1,2,9,Perjantai,15,8,2,40,1,1,1,1,2,1,,-1,-1,-1,K,-1,-1,,,,386274.0,6672875.0,E,1,24.0,4,SILTASAARENKATU X PITKÄNSILLANRANTA     ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912093,2,,,,,2014,8,12.08.2014,0,1,2,17,Tiistai,50,8,2,30,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,382113.0,6670427.0,E,1,24.0,1,SÄRKINIEMENTIE X WAVULININTIE           ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912095,2,,,,,2014,6,04.06.2014,0,0,0,19,Keskiviikko,99,13,2,40,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,386116.0,6671694.0,E,4,24.0,0,KASARMIKATU 23,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912096,2,,,,,2014,6,05.06.2014,0,0,0,8,Torstai,99,13,2,30,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,391675.0,6675969.0,K,1,24.0,2,SIILITIE X ITÄVÄYLÄ                     ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912097,2,,,,,2014,6,05.06.2014,0,0,0,10,Torstai,96,13,2,30,1,1,1,1,4,-1,,-1,-1,-1,K,-1,-1,,,,384190.0,6674368.0,E,1,24.0,0,HAARTMANNINKATU 4 Y1M2,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912100,2,,,,,2014,6,05.06.2014,0,0,0,15,Torstai,13,2,3,50,1,1,1,1,1,1,,-1,-1,-1,K,-1,-1,,,,385736.0,6673883.0,E,1,24.0,4,HELSINGINKATU X STURENKATU              ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912101,2,,,,,2014,8,14.08.2014,0,0,0,16,Torstai,9,13,2,40,1,1,1,2,1,-1,,-1,-1,-1,K,-1,-1,,,,387932.0,6676666.0,K,1,24.0,0,HÄMEENTIE 153,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912107,2,,,,,2014,7,29.07.2014,0,0,0,19,Tiistai,99,13,2,40,1,1,1,1,4,-1,,-1,-1,-1,K,-1,-1,,,,390294.0,6681043.0,E,1,24.0,0,PEKANRAITTI 14,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912111,2,,,,,2014,7,30.07.2014,0,1,2,10,Keskiviikko,15,8,2,40,1,1,1,2,2,-1,,-1,-1,-1,K,-1,-1,,,,386352.0,6674467.0,E,1,24.0,1,STURENKATU X SATAMARADANKATU            ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912113,2,,,,,2014,6,07.06.2014,0,0,0,16,Lauantai,99,13,2,-1,0,1,1,1,4,-1,,-1,-1,-1,E,-1,-1,,,,391115.0,6674580.0,E,1,24.0,0,LAIVALAHDENKATU 1 A,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912115,2,,,,,2014,7,06.07.2014,0,0,0,17,Sunnuntai,6,6,2,50,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,395823.0,6678651.0,E,1,24.0,2,LÄNSIMÄENTIE X VAARNATIE                ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912116,2,,,,,2014,7,06.07.2014,0,0,0,18,Sunnuntai,50,4,2,-1,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,384343.0,6670375.0,E,1,24.0,0,"LÄNSISATAMA, PITKÄAIKAISPARKKI          ",-1,-1,-1,-1,,,-1,-1,-1,,-1
6912117,2,,,,,2014,7,31.07.2014,0,0,0,21,Torstai,6,6,2,50,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,382726.0,6679788.0,E,1,24.0,2,PELIMANNINTIE X KAUSTISENTIE            ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912119,2,,,,,2014,8,01.08.2014,0,2,2,21,Perjantai,5,7,2,30,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,386912.0,6670695.0,E,1,24.0,0,EHRENSTRÖMINTIE                         ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912120,2,,,,,2014,8,01.08.2014,0,0,0,21,Perjantai,6,6,2,40,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,386763.0,6671801.0,E,4,24.0,0,KATAJANOKANLAITURI 3,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912123,2,,,,,2014,8,02.08.2014,0,0,0,11,Lauantai,99,13,2,40,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,383620.0,6675242.0,E,1,24.0,0,TILKANVIERTO                            ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912125,2,,,,,2014,7,08.07.2014,0,0,0,22,Tiistai,49,4,2,30,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,386979.0,6674723.0,E,1,24.0,5,INARINTIE X KEITELEENTIE                ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912129,2,,,,,2014,7,11.07.2014,0,0,0,13,Perjantai,59,1,1,40,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,389124.0,6681563.0,E,1,24.0,0,SYYSTIE 34,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912132,2,,,,,2014,8,05.08.2014,0,0,0,8,Tiistai,52,13,2,30,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,386312.0,6671999.0,E,1,24.0,1,ALEKSANTERINKATU X UNIONINKATU          ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912133,2,,,,,2014,7,13.07.2014,0,0,0,21,Sunnuntai,7,6,2,40,1,1,1,2,1,1,,-1,-1,-1,K,-1,-1,,,,385575.0,6671705.0,E,1,24.0,4,LÖNNRUTINKATU X ANNANKATU               ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912135,2,,,,,2014,8,07.08.2014,0,0,0,6,Torstai,40,13,2,40,1,1,1,1,1,3,,-1,-1,-1,K,-1,-1,,,,385081.0,6672163.0,E,1,24.0,4,POHJOINEN RAUTATIEKATU X FREDRIKINKATU  ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912201,2,,,,,2014,7,17.07.2014,0,1,2,16,Torstai,69,9,2,30,1,1,1,2,2,-1,,-1,-1,-1,K,-1,-1,,,,385211.0,6671855.0,E,1,24.0,5,MALMINRINNE X RUNEBERGINKATU            ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912202,2,,,,,2014,7,17.07.2014,0,0,0,19,Torstai,96,13,2,20,1,1,1,1,4,-1,,-1,-1,-1,K,-1,-1,,,,393755.0,6679340.0,E,1,24.0,0,KONTULANKAARI 1,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912205,2,,,,,2014,7,18.07.2014,0,1,2,15,Perjantai,41,8,2,50,1,1,1,1,2,-1,,-1,-1,-1,K,-1,-1,,,,390214.0,6684934.0,E,1,24.0,2,SUUTARILANTIE X KEHÄ 3,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912206,2,,,,,2014,7,18.07.2014,0,0,0,20,Perjantai,31,2,2,50,1,1,1,1,1,1,,-1,-1,-1,K,-1,-1,,,,395175.0,6679388.0,E,1,24.0,4,LÄNSIMÄENTIE X KONTULANTIE              ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912207,2,,,,,2014,8,07.08.2014,0,0,0,20,Torstai,13,2,2,40,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,389687.0,6680782.0,E,1,24.0,2,MALMIN ASEMATIE X MALMINKAARI           ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6912208,2,,,,,2014,8,11.08.2014,0,0,0,9,Maanantai,8,6,2,30,1,2,1,2,1,1,,-1,-1,-1,K,-1,-1,,,,386863.0,6673237.0,E,1,24.0,4,HAAPANIEMENKATU X SÖRNÄISTEN RANTATIE   ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6913135,2,,,,,2014,7,08.07.2014,0,0,0,13,Tiistai,96,13,2,40,1,1,1,1,4,-1,,-1,-1,-1,K,-1,-1,,,,385060.0,6673733.0,E,1,25.0,0,PAAVO NURMEN KUJA                       ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6913136,2,,,,,2014,7,08.07.2014,0,1,2,19,Tiistai,75,9,2,50,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,394004.0,6682408.0,E,1,25.0,0,KALTEENTIE                              ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6913137,2,,,,,2014,7,08.07.2014,0,0,0,20,Tiistai,8,6,2,40,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,384967.0,6672120.0,K,1,25.0,0,RUNEBERGINKATU 33,-1,-1,-1,-1,,,-1,-1,-1,,-1
6913138,2,,,,,2014,7,08.07.2014,0,0,0,19,Tiistai,4,3,2,40,1,1,1,1,1,1,,-1,-1,-1,K,-1,-1,,,,386291.0,6672756.0,K,2,25.0,4,UNIONINKATU X SILTAVUORENRANTA          ,-1,-1,-1,-1,,,-1,-1,-1,,-1
6913142,2,,,,,2014,5,25.05.2014,0,0,0,18,Sunnuntai,99,8,2,30,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,385888.0,6672524.0,E,1,25.0,0,KAISANIEMEN PUISTOKUJA                  ,-1,-1,-1,-1,,,-1,-1,-1,,-1
