piste,nimi,x_gk25,y_gk25,suunta,aika,vuosi,ha,pa,ka,ra,la,mp,rv,autot
C07,VANHA NURMIJÄRVENTIE,25492633,6682137,2.0,8,2011,65,18,4,0,4,0,0,2028
C07,VANHA NURMIJÄRVENTIE,25492633,6682137,2.0,9,2011,89,15,5,1,3,2,0,1924
C07,VANHA NURMIJÄRVENTIE,25492633,6682137,2.0,10,2011,192,41,12,0,8,1,0,1543
C07,VANHA NURMIJÄRVENTIE,25492633,6682137,2.0,11,2011,206,49,10,3,1,0,0,1629
C07,VANHA NURMIJÄRVENTIE,25492633,6682137,2.0,12,2011,240,37,20,0,6,0,0,1865
C07,VANHA NURMIJÄRVENTIE,25492633,6682137,2.0,13,2011,229,51,19,0,1,2,0,1820
C07,VANHA NURMIJÄRVENTIE,25492633,6682137,2.0,14,2011,260,60,19,3,3,4,0,2494
C07,VANHA NURMIJÄRVENTIE,25492633,6682137,2.0,15,2011,306,74,22,1,6,2,0,2473
C07,VANHA NURMIJÄRVENTIE,25492633,6682137,2.0,16,2011,123,24,5,1,1,0,0,4403
C07,VANHA NURMIJÄRVENTIE,25492633,6682137,2.0,17,2011,251,20,8,1,1,2,0,4759
C07,VANHA NURMIJÄRVENTIE,25492633,6682137,2.0,18,2011,152,14,3,0,2,3,0,2990
C07,VANHA NURMIJÄRVENTIE,25492633,6682137,2.0,19,2011,299,38,4,4,12,1,0,2133
C07,VANHA NURMIJÄRVENTIE,25492633,6682137,2.0,20,2011,239,33,5,2,2,5,0,1647
C07,VANHA NURMIJÄRVENTIE,25492633,6682137,2.0,21,2011,199,26,7,0,0,2,0,1286
C07,VANHA NURMIJÄRVENTIE,25492633,6682137,2.0,22,2011,123,10,3,0,0,0,0,732
C07,VANHA NURMIJÄRVENTIE,25492633,6682137,2.0,23,2011,62,6,0,0,0,2,0,377
C07,VANHA NURMIJÄRVENTIE,25492633,6682137,2.0,24,2011,37,3,1,0,0,0,0,208
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,1.0,1,2011,73,5,2,0,2,0,0,739
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,1.0,2,2011,76,5,2,0,2,0,0,527
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,1.0,3,2011,79,5,2,0,2,0,0,435
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,1.0,4,2011,77,6,1,0,1,0,0,435
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,1.0,5,2011,100,7,2,0,2,0,0,766
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,1.0,6,2011,369,23,8,2,8,0,0,3021
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,1.0,7,2011,236,19,6,2,4,0,0,15677
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,1.0,8,2011,749,146,33,10,13,11,0,21671
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,1.0,9,2011,764,74,35,12,13,8,0,20422
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,1.0,10,2011,1673,277,104,47,31,12,0,13139
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,1.0,11,2011,990,217,89,50,21,16,0,8658
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,1.0,12,2011,1007,225,109,39,19,5,0,8699
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,1.0,13,2011,1010,218,112,67,22,12,0,8811
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,1.0,14,2011,1053,156,91,38,21,14,0,8696
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,1.0,15,2011,1172,142,107,55,30,11,0,9451
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,1.0,16,2011,315,44,14,8,9,9,0,12222
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,1.0,17,2011,469,31,12,9,5,9,0,14062
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,1.0,18,2011,445,26,6,15,7,9,0,12146
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,1.0,19,2011,1318,99,26,14,20,38,0,9115
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,1.0,20,2011,1106,73,30,6,34,0,0,7000
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,1.0,21,2011,907,59,19,6,19,0,0,5942
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,1.0,22,2011,580,37,13,4,13,0,0,3893
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,1.0,23,2011,336,22,7,2,7,0,0,2349
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,1.0,24,2011,147,10,3,1,3,0,0,1073
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,2.0,1,2011,184,14,5,0,3,0,0,955
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,2.0,2,2011,78,6,2,0,2,0,0,672
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,2.0,3,2011,67,5,1,0,1,0,0,417
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,2.0,4,2011,53,4,1,0,1,0,0,429
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,2.0,5,2011,77,5,1,0,1,0,0,547
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,2.0,6,2011,203,15,5,1,5,0,0,1449
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,2.0,7,2011,80,5,3,1,5,0,0,5757
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,2.0,8,2011,310,45,21,14,10,4,0,11287
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,2.0,9,2011,474,34,22,15,3,8,0,11725
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,2.0,10,2011,1077,164,104,40,24,17,0,8514
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,2.0,11,2011,968,176,97,59,14,13,0,7998
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,2.0,12,2011,963,169,101,53,16,14,0,8382
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,2.0,13,2011,1043,151,105,42,18,13,0,8699
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,2.0,14,2011,1188,215,109,38,28,11,0,9855
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,2.0,15,2011,1554,262,122,46,30,25,0,12828
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,2.0,16,2011,516,73,29,10,0,10,0,20575
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,2.0,17,2011,787,79,26,5,9,8,0,20585
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,2.0,18,2011,664,65,20,15,18,18,0,16077
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,2.0,19,2011,1507,143,40,19,24,36,0,10498
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,2.0,20,2011,1111,83,18,10,25,4,0,7817
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,2.0,21,2011,988,67,23,6,21,0,0,6606
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,2.0,22,2011,916,64,22,5,20,0,0,6029
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,2.0,23,2011,414,28,10,2,10,0,0,3235
C08,HÄMEENLINNANVÄYLÄ,25493193,6683064,2.0,24,2011,272,19,6,1,6,0,0,1507
C09,TUUSULANVÄYLÄ,25498187,6683494,1.0,1,2011,247,13,3,1,3,0,0,2077
C09,TUUSULANVÄYLÄ,25498187,6683494,1.0,2,2011,213,11,3,2,3,0,0,1038
C09,TUUSULANVÄYLÄ,25498187,6683494,1.0,3,2011,95,4,1,1,1,0,0,651
C09,TUUSULANVÄYLÄ,25498187,6683494,1.0,4,2011,122,7,1,1,1,0,0,712
C09,TUUSULANVÄYLÄ,25498187,6683494,1.0,5,2011,202,12,3,1,3,0,0,1513
C09,TUUSULANVÄYLÄ,25498187,6683494,1.0,6,2011,715,49,11,6,11,0,0,5187
C09,TUUSULANVÄYLÄ,25498187,6683494,1.0,7,2011,309,32,13,6,2,1,0,20756
C09,TUUSULANVÄYLÄ,25498187,6683494,1.0,8,2011,831,71,26,8,12,3,0,23847
C09,TUUSULANVÄYLÄ,25498187,6683494,1.0,9,2011,747,49,16,4,15,0,0,19553
C09,TUUSULANVÄYLÄ,25498187,6683494,1.0,10,2011,1605,298,140,47,38,6,0,13302
C09,TUUSULANVÄYLÄ,25498187,6683494,1.0,11,2011,1237,268,129,57,33,0,0,10321
C09,TUUSULANVÄYLÄ,25498187,6683494,1.0,12,2011,1297,227,106,70,25,7,0,10813
C09,TUUSULANVÄYLÄ,25498187,6683494,1.0,13,2011,1479,234,114,58,28,3,0,11291
C09,TUUSULANVÄYLÄ,25498187,6683494,1.0,14,2011,1431,192,130,73,33,0,0,10866
C09,TUUSULANVÄYLÄ,25498187,6683494,1.0,15,2011,1570,233,77,80,41,2,0,11927
C09,TUUSULANVÄYLÄ,25498187,6683494,1.0,16,2011,528,112,11,22,12,0,0,16336
C09,TUUSULANVÄYLÄ,25498187,6683494,1.0,17,2011,1129,141,40,10,34,6,0,18901
C09,TUUSULANVÄYLÄ,25498187,6683494,1.0,18,2011,492,38,18,6,12,0,0,15041
C09,TUUSULANVÄYLÄ,25498187,6683494,1.0,19,2011,1682,103,22,34,30,5,0,11176
C09,TUUSULANVÄYLÄ,25498187,6683494,1.0,20,2011,1475,87,15,27,20,0,0,9899
C09,TUUSULANVÄYLÄ,25498187,6683494,1.0,21,2011,1248,60,27,17,27,0,0,7755
C09,TUUSULANVÄYLÄ,25498187,6683494,1.0,22,2011,917,38,19,10,19,0,0,5758
C09,TUUSULANVÄYLÄ,25498187,6683494,1.0,23,2011,644,31,13,9,13,0,0,4170
C09,TUUSULANVÄYLÄ,25498187,6683494,1.0,24,2011,522,20,9,5,9,0,0,3572
C09,TUUSULANVÄYLÄ,25498187,6683494,2.0,1,2011,200,11,4,3,4,0,0,1961
C09,TUUSULANVÄYLÄ,25498187,6683494,2.0,2,2011,154,9,3,1,1,0,0,1152
C09,TUUSULANVÄYLÄ,25498187,6683494,2.0,3,2011,114,7,3,1,1,0,0,712
C09,TUUSULANVÄYLÄ,25498187,6683494,2.0,4,2011,127,6,1,1,1,0,0,898
C09,TUUSULANVÄYLÄ,25498187,6683494,2.0,5,2011,245,15,5,2,5,0,0,1855
C09,TUUSULANVÄYLÄ,25498187,6683494,2.0,6,2011,740,44,15,7,14,0,0,5058
C09,TUUSULANVÄYLÄ,25498187,6683494,2.0,7,2011,271,20,13,6,5,0,0,11834
C09,TUUSULANVÄYLÄ,25498187,6683494,2.0,8,2011,407,33,15,13,5,0,0,14981
C09,TUUSULANVÄYLÄ,25498187,6683494,2.0,9,2011,670,78,33,17,5,0,0,16397
C09,TUUSULANVÄYLÄ,25498187,6683494,2.0,10,2011,1331,197,93,54,27,7,0,10626
C09,TUUSULANVÄYLÄ,25498187,6683494,2.0,11,2011,1167,250,180,89,40,4,0,9755
C09,TUUSULANVÄYLÄ,25498187,6683494,2.0,12,2011,1422,212,100,69,30,3,0,11100
C09,TUUSULANVÄYLÄ,25498187,6683494,2.0,13,2011,1468,177,137,69,29,4,0,11714
C09,TUUSULANVÄYLÄ,25498187,6683494,2.0,14,2011,1777,226,143,91,27,9,0,13537
C09,TUUSULANVÄYLÄ,25498187,6683494,2.0,15,2011,2462,328,144,81,42,2,0,18536
C09,TUUSULANVÄYLÄ,25498187,6683494,2.0,16,2011,774,89,42,16,10,0,0,24813
C09,TUUSULANVÄYLÄ,25498187,6683494,2.0,17,2011,805,85,32,11,12,0,0,22510
C09,TUUSULANVÄYLÄ,25498187,6683494,2.0,18,2011,825,64,28,16,2,0,0,18359
C09,TUUSULANVÄYLÄ,25498187,6683494,2.0,19,2011,1944,147,32,21,26,5,0,13068
C09,TUUSULANVÄYLÄ,25498187,6683494,2.0,20,2011,1460,107,44,29,25,1,0,10290
C09,TUUSULANVÄYLÄ,25498187,6683494,2.0,21,2011,1389,83,35,15,22,2,0,8648
C09,TUUSULANVÄYLÄ,25498187,6683494,2.0,22,2011,1007,58,20,11,19,1,0,7278
C09,TUUSULANVÄYLÄ,25498187,6683494,2.0,23,2011,641,41,12,7,11,0,0,4898
C09,TUUSULANVÄYLÄ,25498187,6683494,2.0,24,2011,512,31,9,2,8,0,0,3405
C10,VALIMOT.+KIRKKOT.,25498451,6683675,1.0,1,2011,44,4,1,0,1,0,0,302
C10,VALIMOT.+KIRKKOT.,25498451,6683675,1.0,2,2011,26,2,1,0,0,0,0,180
C10,VALIMOT.+KIRKKOT.,25498451,6683675,1.0,3,2011,19,1,0,0,0,0,0,126
C10,VALIMOT.+KIRKKOT.,25498451,6683675,1.0,4,2011,15,1,0,0,0,0,0,96
C10,VALIMOT.+KIRKKOT.,25498451,6683675,1.0,5,2011,23,1,1,0,0,0,0,156
C10,VALIMOT.+KIRKKOT.,25498451,6683675,1.0,6,2011,54,4,1,0,1,0,0,363
C10,VALIMOT.+KIRKKOT.,25498451,6683675,1.0,7,2011,14,7,2,0,0,0,0,727
C10,VALIMOT.+KIRKKOT.,25498451,6683675,1.0,8,2011,108,18,14,4,4,1,0,3864
C10,VALIMOT.+KIRKKOT.,25498451,6683675,1.0,9,2011,125,24,15,2,4,1,0,4249
C10,VALIMOT.+KIRKKOT.,25498451,6683675,1.0,10,2011,518,117,59,8,12,2,0,4322
C10,VALIMOT.+KIRKKOT.,25498451,6683675,1.0,11,2011,516,94,53,5,9,1,0,4103
C10,VALIMOT.+KIRKKOT.,25498451,6683675,1.0,12,2011,685,121,70,12,12,5,0,5455
C10,VALIMOT.+KIRKKOT.,25498451,6683675,1.0,13,2011,778,134,56,5,12,7,0,5972
C10,VALIMOT.+KIRKKOT.,25498451,6683675,1.0,14,2011,690,93,65,12,9,4,0,5268
C10,VALIMOT.+KIRKKOT.,25498451,6683675,1.0,15,2011,855,144,63,14,9,7,0,6576
C10,VALIMOT.+KIRKKOT.,25498451,6683675,1.0,16,2011,232,27,12,1,2,0,0,8205
C10,VALIMOT.+KIRKKOT.,25498451,6683675,1.0,17,2011,388,36,8,1,5,4,0,10456
C10,VALIMOT.+KIRKKOT.,25498451,6683675,1.0,18,2011,324,32,9,2,7,4,0,7577
C10,VALIMOT.+KIRKKOT.,25498451,6683675,1.0,19,2011,1051,102,25,7,13,17,0,7260
C10,VALIMOT.+KIRKKOT.,25498451,6683675,1.0,20,2011,505,49,15,1,8,6,0,3496
C10,VALIMOT.+KIRKKOT.,25498451,6683675,1.0,21,2011,348,24,9,4,6,1,0,2378
C10,VALIMOT.+KIRKKOT.,25498451,6683675,1.0,22,2011,240,18,6,2,5,0,0,1643
C10,VALIMOT.+KIRKKOT.,25498451,6683675,1.0,23,2011,120,8,4,1,2,0,0,816
C10,VALIMOT.+KIRKKOT.,25498451,6683675,1.0,24,2011,75,5,2,1,1,0,0,507
C10,VALIMOT.+KIRKKOT.,25498451,6683675,2.0,1,2011,45,4,1,0,1,0,0,308
C10,VALIMOT.+KIRKKOT.,25498451,6683675,2.0,2,2011,21,1,0,0,0,0,0,138
C10,VALIMOT.+KIRKKOT.,25498451,6683675,2.0,3,2011,13,1,0,0,0,0,0,84
C10,VALIMOT.+KIRKKOT.,25498451,6683675,2.0,4,2011,38,2,1,0,0,0,0,248
C10,VALIMOT.+KIRKKOT.,25498451,6683675,2.0,5,2011,31,2,1,0,0,0,0,210
C10,VALIMOT.+KIRKKOT.,25498451,6683675,2.0,6,2011,123,8,2,0,1,0,0,810
C10,VALIMOT.+KIRKKOT.,25498451,6683675,2.0,7,2011,32,4,4,0,2,0,0,1973
C10,VALIMOT.+KIRKKOT.,25498451,6683675,2.0,8,2011,139,21,23,2,1,0,0,6975
C10,VALIMOT.+KIRKKOT.,25498451,6683675,2.0,9,2011,202,39,19,1,8,5,0,5677
C10,VALIMOT.+KIRKKOT.,25498451,6683675,2.0,10,2011,817,121,61,9,12,4,0,6181
C10,VALIMOT.+KIRKKOT.,25498451,6683675,2.0,11,2011,900,161,65,7,13,6,0,6950
C10,VALIMOT.+KIRKKOT.,25498451,6683675,2.0,12,2011,964,159,65,13,13,6,0,7356
C10,VALIMOT.+KIRKKOT.,25498451,6683675,2.0,13,2011,870,155,66,17,7,6,0,6758
C10,VALIMOT.+KIRKKOT.,25498451,6683675,2.0,14,2011,798,161,66,8,8,5,0,6315
C10,VALIMOT.+KIRKKOT.,25498451,6683675,2.0,15,2011,893,151,75,14,15,0,0,6957
C10,VALIMOT.+KIRKKOT.,25498451,6683675,2.0,16,2011,234,37,23,2,2,4,0,8538
C10,VALIMOT.+KIRKKOT.,25498451,6683675,2.0,17,2011,366,31,17,2,7,1,0,8930
C10,VALIMOT.+KIRKKOT.,25498451,6683675,2.0,18,2011,310,23,13,2,4,4,0,7960
C10,VALIMOT.+KIRKKOT.,25498451,6683675,2.0,19,2011,1264,101,25,5,12,9,0,8528
C10,VALIMOT.+KIRKKOT.,25498451,6683675,2.0,20,2011,593,49,8,1,7,0,0,3992
C10,VALIMOT.+KIRKKOT.,25498451,6683675,2.0,21,2011,349,25,7,0,5,0,0,2348
C10,VALIMOT.+KIRKKOT.,25498451,6683675,2.0,22,2011,295,21,6,0,5,0,0,1986
C10,VALIMOT.+KIRKKOT.,25498451,6683675,2.0,23,2011,196,15,5,0,2,0,0,1322
C10,VALIMOT.+KIRKKOT.,25498451,6683675,2.0,24,2011,66,5,1,0,1,0,0,441
C11,SUUTARILANTIE,25500653,6685458,1.0,1,2011,29,3,1,0,1,0,0,159
C11,SUUTARILANTIE,25500653,6685458,1.0,2,2011,18,2,1,0,0,0,0,99
C11,SUUTARILANTIE,25500653,6685458,1.0,3,2011,13,1,0,0,0,0,0,60
C11,SUUTARILANTIE,25500653,6685458,1.0,4,2011,10,1,0,0,0,0,0,57
C11,SUUTARILANTIE,25500653,6685458,1.0,5,2011,15,2,1,0,0,0,0,101
C11,SUUTARILANTIE,25500653,6685458,1.0,6,2011,35,4,1,0,1,0,0,333
C11,SUUTARILANTIE,25500653,6685458,1.0,7,2011,21,6,1,1,2,0,0,1495
C11,SUUTARILANTIE,25500653,6685458,1.0,8,2011,81,47,10,2,1,0,0,2815
C11,SUUTARILANTIE,25500653,6685458,1.0,9,2011,131,32,5,1,0,3,0,2738
C11,SUUTARILANTIE,25500653,6685458,1.0,10,2011,185,103,28,18,1,1,0,1887
C11,SUUTARILANTIE,25500653,6685458,1.0,11,2011,199,109,36,6,4,1,0,1975
C11,SUUTARILANTIE,25500653,6685458,1.0,12,2011,208,89,25,7,2,6,0,2226
C11,SUUTARILANTIE,25500653,6685458,1.0,13,2011,200,87,23,13,6,3,0,2245
C11,SUUTARILANTIE,25500653,6685458,1.0,14,2011,275,100,38,10,3,6,0,2417
C11,SUUTARILANTIE,25500653,6685458,1.0,15,2011,373,109,24,4,4,8,0,2842
C11,SUUTARILANTIE,25500653,6685458,1.0,16,2011,80,28,9,0,0,3,0,3418
C11,SUUTARILANTIE,25500653,6685458,1.0,17,2011,118,24,3,0,1,1,0,4155
C11,SUUTARILANTIE,25500653,6685458,1.0,18,2011,118,14,8,0,1,2,0,2984
C11,SUUTARILANTIE,25500653,6685458,1.0,19,2011,392,42,5,0,6,6,0,2370
C11,SUUTARILANTIE,25500653,6685458,1.0,20,2011,308,33,6,1,6,3,0,2036
C11,SUUTARILANTIE,25500653,6685458,1.0,21,2011,223,23,7,1,6,0,0,1487
C11,SUUTARILANTIE,25500653,6685458,1.0,22,2011,154,16,5,1,4,0,0,977
C11,SUUTARILANTIE,25500653,6685458,1.0,23,2011,77,8,3,0,2,0,0,516
C11,SUUTARILANTIE,25500653,6685458,1.0,24,2011,47,5,2,0,1,0,0,261
C11,SUUTARILANTIE,25500653,6685458,2.0,1,2011,20,2,1,0,1,0,0,93
C11,SUUTARILANTIE,25500653,6685458,2.0,2,2011,10,1,0,0,0,0,0,59
C11,SUUTARILANTIE,25500653,6685458,2.0,3,2011,6,1,0,0,0,0,0,46
C11,SUUTARILANTIE,25500653,6685458,2.0,4,2011,17,2,1,0,1,0,0,73
C11,SUUTARILANTIE,25500653,6685458,2.0,5,2011,14,2,0,0,0,0,0,137
C11,SUUTARILANTIE,25500653,6685458,2.0,6,2011,54,5,2,0,2,0,0,493
C11,SUUTARILANTIE,25500653,6685458,2.0,7,2011,19,5,3,3,2,0,0,1658
C11,SUUTARILANTIE,25500653,6685458,2.0,8,2011,87,21,4,1,0,0,0,3196
C11,SUUTARILANTIE,25500653,6685458,2.0,9,2011,122,27,9,3,1,0,0,2919
C11,SUUTARILANTIE,25500653,6685458,2.0,10,2011,278,110,21,7,4,3,0,2354
C11,SUUTARILANTIE,25500653,6685458,2.0,11,2011,215,101,31,3,0,4,0,2175
C11,SUUTARILANTIE,25500653,6685458,2.0,12,2011,267,111,33,5,4,6,0,2372
C11,SUUTARILANTIE,25500653,6685458,2.0,13,2011,256,95,19,7,2,5,0,2202
C11,SUUTARILANTIE,25500653,6685458,2.0,14,2011,236,90,26,9,2,4,0,2366
C11,SUUTARILANTIE,25500653,6685458,2.0,15,2011,246,94,35,6,3,4,0,2504
C11,SUUTARILANTIE,25500653,6685458,2.0,16,2011,73,26,4,1,0,0,0,3292
C11,SUUTARILANTIE,25500653,6685458,2.0,17,2011,101,20,5,1,1,2,0,3240
C11,SUUTARILANTIE,25500653,6685458,2.0,18,2011,94,9,0,0,0,0,0,2450
C11,SUUTARILANTIE,25500653,6685458,2.0,19,2011,256,41,4,0,2,0,0,2021
C11,SUUTARILANTIE,25500653,6685458,2.0,20,2011,205,29,5,1,4,0,0,1513
C11,SUUTARILANTIE,25500653,6685458,2.0,21,2011,153,17,5,1,5,0,0,975
C11,SUUTARILANTIE,25500653,6685458,2.0,22,2011,130,14,4,1,4,0,0,696
C11,SUUTARILANTIE,25500653,6685458,2.0,23,2011,85,9,3,1,3,0,0,359
C11,SUUTARILANTIE,25500653,6685458,2.0,24,2011,29,3,1,0,1,0,0,178
C12,TIKKURITIE,25501584,6685407,1.0,1,2011,38,4,1,0,1,0,0,248
C12,TIKKURITIE,25501584,6685407,1.0,2,2011,30,2,0,0,0,0,0,158
C12,TIKKURITIE,25501584,6685407,1.0,3,2011,19,2,0,0,0,0,0,92
C12,TIKKURITIE,25501584,6685407,1.0,4,2011,22,2,0,0,1,0,0,79
C12,TIKKURITIE,25501584,6685407,1.0,5,2011,17,1,0,0,1,0,0,90
C12,TIKKURITIE,25501584,6685407,1.0,6,2011,69,6,1,0,1,0,0,426
C12,TIKKURITIE,25501584,6685407,1.0,7,2011,22,14,3,1,4,0,0,1551
C12,TIKKURITIE,25501584,6685407,1.0,8,2011,51,8,3,0,1,0,0,2387
C12,TIKKURITIE,25501584,6685407,1.0,9,2011,83,21,3,1,3,9,0,2195
C12,TIKKURITIE,25501584,6685407,1.0,10,2011,208,55,15,4,5,2,0,1703
C12,TIKKURITIE,25501584,6685407,1.0,11,2011,237,66,21,5,4,8,0,1732
C12,TIKKURITIE,25501584,6685407,1.0,12,2011,260,87,12,1,4,2,0,2052
C12,TIKKURITIE,25501584,6685407,1.0,13,2011,257,79,17,0,5,0,0,1983
C12,TIKKURITIE,25501584,6685407,1.0,14,2011,246,64,18,0,5,10,0,2117
C12,TIKKURITIE,25501584,6685407,1.0,15,2011,313,58,21,4,7,16,0,2390
C12,TIKKURITIE,25501584,6685407,1.0,16,2011,80,17,3,1,2,4,0,3217
C12,TIKKURITIE,25501584,6685407,1.0,17,2011,128,11,1,0,2,2,0,3507
C12,TIKKURITIE,25501584,6685407,1.0,18,2011,110,4,0,0,1,4,0,2970
C12,TIKKURITIE,25501584,6685407,1.0,19,2011,410,29,7,0,4,19,0,2717
C12,TIKKURITIE,25501584,6685407,1.0,20,2011,385,29,4,3,3,15,0,2413
C12,TIKKURITIE,25501584,6685407,1.0,21,2011,300,20,5,0,8,3,0,1976
C12,TIKKURITIE,25501584,6685407,1.0,22,2011,168,15,3,0,5,0,0,1359
C12,TIKKURITIE,25501584,6685407,1.0,23,2011,107,10,2,0,3,0,0,710
C12,TIKKURITIE,25501584,6685407,1.0,24,2011,44,4,1,0,1,0,0,358
C12,TIKKURITIE,25501584,6685407,2.0,1,2011,44,3,1,0,1,0,0,239
C12,TIKKURITIE,25501584,6685407,2.0,2,2011,23,2,0,0,1,0,0,173
C12,TIKKURITIE,25501584,6685407,2.0,3,2011,18,1,0,0,0,0,0,113
C12,TIKKURITIE,25501584,6685407,2.0,4,2011,24,2,0,0,0,0,0,105
C12,TIKKURITIE,25501584,6685407,2.0,5,2011,30,2,1,0,1,0,0,200
C12,TIKKURITIE,25501584,6685407,2.0,6,2011,86,8,2,0,2,0,0,482
C12,TIKKURITIE,25501584,6685407,2.0,7,2011,26,6,6,3,6,0,0,1656
C12,TIKKURITIE,25501584,6685407,2.0,8,2011,85,6,3,0,0,2,0,3009
C12,TIKKURITIE,25501584,6685407,2.0,9,2011,95,24,8,0,2,4,0,2966
C12,TIKKURITIE,25501584,6685407,2.0,10,2011,258,64,13,5,13,6,0,2307
C12,TIKKURITIE,25501584,6685407,2.0,11,2011,232,52,20,4,7,5,0,2089
C12,TIKKURITIE,25501584,6685407,2.0,12,2011,279,59,18,1,4,6,0,2187
C12,TIKKURITIE,25501584,6685407,2.0,13,2011,293,64,22,4,4,10,0,2251
C12,TIKKURITIE,25501584,6685407,2.0,14,2011,285,59,19,0,11,5,0,2317
C12,TIKKURITIE,25501584,6685407,2.0,15,2011,308,74,24,5,10,11,0,2604
C12,TIKKURITIE,25501584,6685407,2.0,16,2011,106,19,1,0,3,2,0,3285
C12,TIKKURITIE,25501584,6685407,2.0,17,2011,153,20,4,0,2,3,0,3829
C12,TIKKURITIE,25501584,6685407,2.0,18,2011,114,11,3,1,1,1,0,3135
C12,TIKKURITIE,25501584,6685407,2.0,19,2011,410,26,5,1,7,14,0,2747
C12,TIKKURITIE,25501584,6685407,2.0,20,2011,271,42,4,2,11,1,0,2178
C12,TIKKURITIE,25501584,6685407,2.0,21,2011,280,23,5,0,6,0,0,1698
C12,TIKKURITIE,25501584,6685407,2.0,22,2011,159,12,3,0,4,0,0,1272
C12,TIKKURITIE,25501584,6685407,2.0,23,2011,71,6,1,0,1,0,0,650
C12,TIKKURITIE,25501584,6685407,2.0,24,2011,52,4,1,0,1,0,0,416
C13,VANHA PORVOONTIE,25504251,6684609,1.0,1,2011,22,3,1,0,0,0,0,133
C13,VANHA PORVOONTIE,25504251,6684609,1.0,2,2011,14,2,1,0,0,0,0,98
C13,VANHA PORVOONTIE,25504251,6684609,1.0,3,2011,11,1,0,0,0,0,0,68
C13,VANHA PORVOONTIE,25504251,6684609,1.0,4,2011,14,1,1,0,0,0,0,83
C13,VANHA PORVOONTIE,25504251,6684609,1.0,5,2011,23,3,1,0,0,0,0,174
C13,VANHA PORVOONTIE,25504251,6684609,1.0,6,2011,71,10,4,1,1,0,0,565
C13,VANHA PORVOONTIE,25504251,6684609,1.0,7,2011,42,4,4,0,0,0,0,2918
C13,VANHA PORVOONTIE,25504251,6684609,1.0,8,2011,113,38,8,0,1,5,0,4033
C13,VANHA PORVOONTIE,25504251,6684609,1.0,9,2011,105,29,8,1,0,3,0,3168
C13,VANHA PORVOONTIE,25504251,6684609,1.0,10,2011,196,75,38,9,0,6,0,2100
C13,VANHA PORVOONTIE,25504251,6684609,1.0,11,2011,200,62,41,10,1,6,0,1981
C13,VANHA PORVOONTIE,25504251,6684609,1.0,12,2011,248,97,33,8,0,3,0,2279
C13,VANHA PORVOONTIE,25504251,6684609,1.0,13,2011,227,79,37,7,1,2,0,2248
C13,VANHA PORVOONTIE,25504251,6684609,1.0,14,2011,278,71,16,1,5,8,0,2440
C13,VANHA PORVOONTIE,25504251,6684609,1.0,15,2011,355,78,12,1,8,7,0,2859
